return_id,order_id,return_reason,return_date
R0002572,O00047336,Damaged Item,2025-06-19
R0002573,O00047346,Damaged Item,2024-09-06
R0002574,O00047353,Quality Issue,2023-03-17
R0002575,O00047367,Damaged Item,2024-11-14
R0002576,O00047421,Late Delivery,2025-06-24
R0002577,O00047437,Wrong Item,2025-11-06
R0002578,O00047439,Late Delivery,2025-10-15
R0002579,O00047466,Damaged Item,2025-08-31
R0002580,O00047469,Late Delivery,2025-11-10
R0002581,O00047492,Changed Mind,2024-12-09
R0002582,O00047498,Damaged Item,2025-06-03
R0002583,O00047538,Quality Issue,2025-04-21
R0002584,O00047559,Late Delivery,2025-01-08
R0002585,O00047560,Wrong Item,2025-02-19
R0002586,O00047578,Late Delivery,2025-06-26
R0002587,O00047615,Late Delivery,2025-08-20
R0002588,O00047682,Quality Issue,2025-07-15
R0002589,O00047693,Size Issue,2024-09-17
R0002590,O00047700,Quality Issue,2025-01-17
R0002591,O00047719,Damaged Item,2025-01-31
R0002592,O00047728,Size Issue,2025-08-11
R0002593,O00047782,Size Issue,2025-07-30
R0002594,O00047794,Late Delivery,2025-01-24
R0002595,O00047798,Wrong Item,2025-03-20
R0002596,O00047802,Changed Mind,2025-06-25
R0002597,O00047803,Wrong Item,2025-08-08
R0002598,O00047816,Damaged Item,2024-07-12
R0002599,O00047852,Quality Issue,2023-08-19
R0002600,O00047934,Size Issue,2025-06-02
R0002601,O00047947,Damaged Item,2025-11-22
R0002602,O00047959,Changed Mind,2024-11-11
R0002603,O00047976,Size Issue,2025-01-29
R0002604,O00047986,Size Issue,2025-03-31
R0002605,O00048022,Late Delivery,2025-11-28
R0002606,O00048025,Wrong Item,2025-12-17
R0002607,O00048029,Wrong Item,2025-12-19
R0002608,O00048043,Wrong Item,2025-08-20
R0002609,O00048045,Changed Mind,2023-04-16
R0002610,O00048061,Wrong Item,2025-11-04
R0002611,O00048063,Size Issue,2025-12-24
R0002612,O00048072,Late Delivery,2024-04-12
R0002613,O00048086,Quality Issue,2023-12-16
R0002614,O00048089,Late Delivery,2024-06-15
R0002615,O00048092,Size Issue,2025-04-05
R0002616,O00048112,Damaged Item,2025-03-18
R0002617,O00048179,Size Issue,2025-12-24
R0002618,O00048187,Changed Mind,2026-01-09
R0002619,O00048201,Size Issue,2025-12-26
R0002620,O00048266,Changed Mind,2025-12-27
R0002621,O00048291,Changed Mind,2024-10-22
R0002622,O00048306,Late Delivery,2025-07-25
R0002623,O00048307,Damaged Item,2025-12-16
R0002624,O00048317,Changed Mind,2025-02-12
R0002625,O00048336,Quality Issue,2025-02-01
R0002626,O00048337,Changed Mind,2025-04-15
R0002627,O00048343,Wrong Item,2025-12-29
R0002628,O00048362,Wrong Item,2025-01-23
R0002629,O00048372,Quality Issue,2025-12-17
R0002630,O00048384,Quality Issue,2024-05-16
R0002631,O00048394,Size Issue,2025-04-13
R0002632,O00048403,Quality Issue,2024-11-03
R0002633,O00048404,Damaged Item,2024-09-23
R0002634,O00048472,Changed Mind,2026-01-03
R0002635,O00048522,Size Issue,2024-11-11
R0002636,O00048528,Changed Mind,2023-11-10
R0002637,O00048542,Damaged Item,2025-03-28
R0002638,O00048614,Late Delivery,2024-12-21
R0002639,O00048638,Damaged Item,2025-08-07
R0002640,O00048673,Wrong Item,2023-09-19
R0002641,O00048705,Changed Mind,2025-01-30
R0002642,O00048720,Quality Issue,2024-04-12
R0002643,O00048721,Wrong Item,2024-07-09
R0002644,O00048735,Wrong Item,2025-12-07
R0002645,O00048745,Damaged Item,2025-12-09
R0002646,O00048752,Changed Mind,2026-01-01
R0002647,O00048797,Quality Issue,2024-03-21
R0002648,O00048801,Late Delivery,2024-12-11
R0002649,O00048807,Changed Mind,2025-05-03
R0002650,O00048809,Damaged Item,2025-07-30
R0002651,O00048822,Size Issue,2024-03-10
R0002652,O00048827,Changed Mind,2026-01-09
R0002653,O00048859,Size Issue,2025-12-12
R0002654,O00048924,Damaged Item,2024-07-31
R0002655,O00048965,Damaged Item,2025-12-19
R0002656,O00049007,Damaged Item,2024-11-07
R0002657,O00049021,Quality Issue,2025-04-07
R0002658,O00049052,Changed Mind,2025-09-10
R0002659,O00049073,Quality Issue,2025-12-16
R0002660,O00049074,Damaged Item,2024-07-28
R0002661,O00049075,Size Issue,2024-09-03
R0002662,O00049085,Changed Mind,2025-10-03
R0002663,O00049102,Damaged Item,2026-01-03
R0002664,O00049154,Changed Mind,2025-10-13
R0002665,O00049159,Changed Mind,2024-01-21
R0002666,O00049191,Changed Mind,2025-09-06
R0002667,O00049196,Size Issue,2025-07-14
R0002668,O00049207,Late Delivery,2023-10-21
R0002669,O00049224,Changed Mind,2026-02-02
R0002670,O00049235,Quality Issue,2023-07-23
R0002671,O00049253,Damaged Item,2025-02-03
R0002672,O00049262,Size Issue,2026-01-13
R0002673,O00049264,Damaged Item,2025-05-11
R0002674,O00049266,Damaged Item,2026-01-03
R0002675,O00049293,Changed Mind,2024-11-15
R0002676,O00049306,Size Issue,2025-04-25
R0002677,O00049309,Late Delivery,2025-11-30
R0002678,O00049324,Size Issue,2025-06-24
R0002679,O00049349,Wrong Item,2025-06-03
R0002680,O00049355,Size Issue,2025-05-10
R0002681,O00049392,Damaged Item,2025-05-13
R0002682,O00049406,Wrong Item,2025-08-26
R0002683,O00049430,Damaged Item,2025-12-31
R0002684,O00049455,Quality Issue,2025-07-31
R0002685,O00049459,Size Issue,2024-03-18
R0002686,O00049464,Quality Issue,2025-08-13
R0002687,O00049479,Quality Issue,2025-05-04
R0002688,O00049498,Size Issue,2024-11-15
R0002689,O00049510,Damaged Item,2024-05-30
R0002690,O00049511,Late Delivery,2024-06-19
R0002691,O00049563,Damaged Item,2024-08-25
R0002692,O00049580,Damaged Item,2026-01-15
R0002693,O00049594,Late Delivery,2024-06-08
R0002694,O00049604,Quality Issue,2025-11-18
R0002695,O00049605,Quality Issue,2025-06-24
R0002696,O00049646,Quality Issue,2023-10-15
R0002697,O00049661,Quality Issue,2026-01-01
R0002698,O00049686,Damaged Item,2024-07-29
R0002699,O00049747,Wrong Item,2023-11-24
R0002700,O00049780,Quality Issue,2024-12-14
R0002701,O00049836,Damaged Item,2024-11-27
R0002702,O00049841,Changed Mind,2025-06-25
R0002703,O00049849,Quality Issue,2025-05-08
R0002704,O00049879,Wrong Item,2025-06-20
R0002705,O00049915,Changed Mind,2025-12-22
R0002706,O00049947,Changed Mind,2025-09-01
R0002707,O00049960,Quality Issue,2025-09-22
R0002708,O00049963,Size Issue,2025-12-24
R0002709,O00049969,Late Delivery,2025-07-17
R0002710,O00049977,Quality Issue,2023-07-02
R0002711,O00050011,Damaged Item,2026-01-04
R0002712,O00050035,Damaged Item,2025-05-10
R0002713,O00050044,Changed Mind,2025-11-16
R0002714,O00050092,Quality Issue,2025-02-02
R0002715,O00050119,Size Issue,2024-12-23
R0002716,O00050157,Changed Mind,2025-07-24
R0002717,O00050177,Late Delivery,2025-05-11
R0002718,O00050203,Late Delivery,2025-10-20
R0002719,O00050210,Size Issue,2025-12-20
R0002720,O00050224,Late Delivery,2025-12-18
R0002721,O00050228,Late Delivery,2025-03-01
R0002722,O00050255,Late Delivery,2025-03-19
R0002723,O00050293,Wrong Item,2023-11-22
R0002724,O00050314,Changed Mind,2025-10-17
R0002725,O00050338,Damaged Item,2024-11-14
R0002726,O00050354,Changed Mind,2025-10-31
R0002727,O00050368,Size Issue,2025-03-17
R0002728,O00050382,Late Delivery,2025-10-26
R0002729,O00050390,Wrong Item,2024-12-11
R0002730,O00050391,Size Issue,2023-11-10
R0002731,O00050398,Quality Issue,2025-02-27
R0002732,O00050409,Quality Issue,2023-11-12
R0002733,O00050410,Late Delivery,2024-04-14
R0002734,O00050442,Quality Issue,2025-06-17
R0002735,O00050444,Damaged Item,2024-03-11
R0002736,O00050473,Changed Mind,2023-12-12
R0002737,O00050494,Quality Issue,2025-11-17
R0002738,O00050496,Size Issue,2025-12-30
R0002739,O00050528,Changed Mind,2025-07-13
R0002740,O00050568,Late Delivery,2025-01-24
R0002741,O00050602,Quality Issue,2025-03-02
R0002742,O00050603,Size Issue,2025-03-17
R0002743,O00050611,Late Delivery,2023-09-08
R0002744,O00050624,Changed Mind,2023-11-24
R0002745,O00050629,Quality Issue,2024-05-01
R0002746,O00050632,Size Issue,2024-09-17
R0002747,O00050636,Size Issue,2024-11-17
R0002748,O00050642,Wrong Item,2025-10-01
R0002749,O00050688,Damaged Item,2023-12-17
R0002750,O00050694,Damaged Item,2025-10-03
R0002751,O00050739,Wrong Item,2024-09-18
R0002752,O00050745,Wrong Item,2024-05-05
R0002753,O00050764,Damaged Item,2025-06-09
R0002754,O00050772,Quality Issue,2025-09-19
R0002755,O00050797,Damaged Item,2026-01-25
R0002756,O00050828,Changed Mind,2026-01-13
R0002757,O00050831,Wrong Item,2024-12-24
R0002758,O00050863,Damaged Item,2024-03-11
R0002759,O00050884,Wrong Item,2026-01-14
R0002760,O00050886,Late Delivery,2023-07-24
R0002761,O00050914,Wrong Item,2025-12-25
R0002762,O00050975,Quality Issue,2023-12-30
R0002763,O00050996,Wrong Item,2024-06-30
R0002764,O00051053,Quality Issue,2025-09-12
R0002765,O00051159,Size Issue,2024-11-29
R0002766,O00051167,Wrong Item,2023-02-11
R0002767,O00051194,Wrong Item,2025-07-13
R0002768,O00051237,Damaged Item,2025-07-05
R0002769,O00051242,Late Delivery,2025-11-20
R0002770,O00051244,Late Delivery,2025-11-16
R0002771,O00051249,Wrong Item,2025-08-30
R0002772,O00051266,Quality Issue,2023-10-29
R0002773,O00051274,Quality Issue,2024-11-19
R0002774,O00051285,Wrong Item,2024-06-11
R0002775,O00051313,Size Issue,2025-11-06
R0002776,O00051327,Changed Mind,2025-01-02
R0002777,O00051336,Quality Issue,2025-12-26
R0002778,O00051381,Late Delivery,2024-01-24
R0002779,O00051398,Changed Mind,2025-07-04
R0002780,O00051402,Damaged Item,2024-11-20
R0002781,O00051403,Late Delivery,2025-11-28
R0002782,O00051407,Quality Issue,2024-12-18
R0002783,O00051427,Wrong Item,2025-04-03
R0002784,O00051441,Size Issue,2024-09-18
R0002785,O00051447,Wrong Item,2025-05-30
R0002786,O00051450,Quality Issue,2023-12-16
R0002787,O00051458,Changed Mind,2025-03-25
R0002788,O00051462,Quality Issue,2024-10-04
R0002789,O00051470,Changed Mind,2026-01-17
R0002790,O00051472,Late Delivery,2026-01-12
R0002791,O00051473,Quality Issue,2024-07-07
R0002792,O00051478,Late Delivery,2025-10-25
R0002793,O00051489,Quality Issue,2023-06-03
R0002794,O00051493,Changed Mind,2025-05-23
R0002795,O00051501,Late Delivery,2025-10-15
R0002796,O00051503,Damaged Item,2024-10-25
R0002797,O00051517,Late Delivery,2025-11-14
R0002798,O00051558,Size Issue,2025-03-07
R0002799,O00051573,Wrong Item,2026-01-22
R0002800,O00051601,Damaged Item,2025-09-03
R0002801,O00051683,Quality Issue,2025-01-13
R0002802,O00051718,Quality Issue,2025-08-20
R0002803,O00051731,Quality Issue,2026-01-06
R0002804,O00051735,Damaged Item,2025-12-09
R0002805,O00051739,Quality Issue,2026-01-13
R0002806,O00051749,Size Issue,2024-12-26
R0002807,O00051821,Quality Issue,2025-08-23
R0002808,O00051839,Size Issue,2025-12-15
R0002809,O00051858,Late Delivery,2025-11-12
R0002810,O00051883,Changed Mind,2025-12-12
R0002811,O00051903,Wrong Item,2024-04-25
R0002812,O00051953,Wrong Item,2025-06-26
R0002813,O00051982,Size Issue,2025-12-27
R0002814,O00052024,Changed Mind,2023-11-17
R0002815,O00052037,Quality Issue,2025-08-21
R0002816,O00052040,Changed Mind,2025-08-17
R0002817,O00052074,Size Issue,2025-09-12
R0002818,O00052077,Wrong Item,2025-11-17
R0002819,O00052082,Late Delivery,2024-09-14
R0002820,O00052083,Size Issue,2024-10-19
R0002821,O00052086,Wrong Item,2024-12-10
R0002822,O00052090,Wrong Item,2025-03-26
R0002823,O00052118,Changed Mind,2024-03-29
R0002824,O00052127,Changed Mind,2025-07-26
R0002825,O00052142,Changed Mind,2025-12-30
R0002826,O00052187,Late Delivery,2025-01-18
R0002827,O00052202,Quality Issue,2025-01-21
R0002828,O00052207,Damaged Item,2023-10-01
R0002829,O00052209,Size Issue,2024-07-11
R0002830,O00052232,Changed Mind,2023-11-16
R0002831,O00052237,Late Delivery,2025-05-17
R0002832,O00052245,Size Issue,2025-06-16
R0002833,O00052246,Late Delivery,2025-08-08
R0002834,O00052261,Quality Issue,2025-08-22
R0002835,O00052296,Wrong Item,2025-03-01
R0002836,O00052301,Quality Issue,2025-06-20
R0002837,O00052323,Damaged Item,2024-12-05
R0002838,O00052336,Wrong Item,2025-07-30
R0002839,O00052351,Late Delivery,2025-06-26
R0002840,O00052364,Changed Mind,2024-11-30
R0002841,O00052366,Wrong Item,2024-09-28
R0002842,O00052383,Late Delivery,2024-10-02
R0002843,O00052410,Quality Issue,2023-11-30
R0002844,O00052459,Size Issue,2025-04-28
R0002845,O00052460,Changed Mind,2025-11-16
R0002846,O00052467,Late Delivery,2024-06-20
R0002847,O00052478,Size Issue,2024-07-06
R0002848,O00052497,Late Delivery,2023-03-19
R0002849,O00052508,Wrong Item,2024-08-19
R0002850,O00052522,Size Issue,2024-08-08
R0002851,O00052524,Wrong Item,2025-07-23
R0002852,O00052545,Late Delivery,2025-04-27
R0002853,O00052576,Damaged Item,2023-06-19
R0002854,O00052580,Wrong Item,2023-09-29
R0002855,O00052582,Wrong Item,2023-11-27
R0002856,O00052602,Size Issue,2024-12-03
R0002857,O00052648,Damaged Item,2025-09-19
R0002858,O00052654,Damaged Item,2024-12-16
R0002859,O00052678,Quality Issue,2025-12-13
R0002860,O00052685,Late Delivery,2025-09-11
R0002861,O00052691,Late Delivery,2025-10-12
R0002862,O00052694,Wrong Item,2025-08-22
R0002863,O00052695,Changed Mind,2025-10-15
R0002864,O00052709,Size Issue,2024-11-19
R0002865,O00052725,Size Issue,2025-05-09
R0002866,O00052740,Late Delivery,2025-11-11
R0002867,O00052771,Wrong Item,2024-07-18
R0002868,O00052777,Quality Issue,2025-09-16
R0002869,O00052817,Quality Issue,2024-01-08
R0002870,O00052828,Damaged Item,2025-08-10
R0002871,O00052842,Wrong Item,2024-12-08
R0002872,O00052850,Size Issue,2025-12-02
R0002873,O00052871,Quality Issue,2025-07-17
R0002874,O00052872,Wrong Item,2025-07-25
R0002875,O00052878,Late Delivery,2025-12-04
R0002876,O00052939,Wrong Item,2025-12-05
R0002877,O00052949,Changed Mind,2025-04-25
R0002878,O00052951,Size Issue,2025-09-02
R0002879,O00052968,Quality Issue,2025-08-17
R0002880,O00052980,Size Issue,2024-01-02
R0002881,O00053030,Quality Issue,2026-01-27
R0002882,O00053048,Quality Issue,2024-12-13
R0002883,O00053068,Size Issue,2025-11-13
R0002884,O00053076,Damaged Item,2025-05-22
R0002885,O00053085,Wrong Item,2025-11-14
R0002886,O00053105,Wrong Item,2025-08-07
R0002887,O00053113,Quality Issue,2024-12-25
R0002888,O00053151,Wrong Item,2025-12-28
R0002889,O00053217,Quality Issue,2025-12-28
R0002890,O00053248,Late Delivery,2025-12-11
R0002891,O00053253,Late Delivery,2025-06-08
R0002892,O00053261,Late Delivery,2025-09-06
R0002893,O00053281,Quality Issue,2025-02-18
R0002894,O00053309,Quality Issue,2024-08-05
R0002895,O00053322,Damaged Item,2025-08-03
R0002896,O00053327,Quality Issue,2026-01-18
R0002897,O00053332,Damaged Item,2025-09-04
R0002898,O00053359,Late Delivery,2025-12-25
R0002899,O00053366,Quality Issue,2024-12-18
R0002900,O00053432,Changed Mind,2026-01-01
R0002901,O00053436,Size Issue,2024-04-27
R0002902,O00053447,Size Issue,2025-12-29
R0002903,O00053451,Late Delivery,2025-02-05
R0002904,O00053486,Wrong Item,2024-08-24
R0002905,O00053491,Changed Mind,2025-07-05
R0002906,O00053493,Late Delivery,2025-07-28
R0002907,O00053515,Changed Mind,2025-12-09
R0002908,O00053525,Late Delivery,2025-12-08
R0002909,O00053532,Quality Issue,2023-11-26
R0002910,O00053560,Size Issue,2025-05-27
R0002911,O00053566,Wrong Item,2024-03-13
R0002912,O00053573,Quality Issue,2024-12-18
R0002913,O00053580,Wrong Item,2025-03-28
R0002914,O00053604,Late Delivery,2025-09-22
R0002915,O00053606,Changed Mind,2025-09-18
R0002916,O00053620,Changed Mind,2025-08-18
R0002917,O00053637,Quality Issue,2025-05-05
R0002918,O00053641,Damaged Item,2025-07-26
R0002919,O00053644,Size Issue,2024-12-07
R0002920,O00053653,Quality Issue,2024-01-28
R0002921,O00053660,Wrong Item,2025-10-12
R0002922,O00053710,Quality Issue,2025-12-08
R0002923,O00053717,Quality Issue,2024-04-19
R0002924,O00053731,Quality Issue,2025-09-20
R0002925,O00053789,Wrong Item,2024-12-23
R0002926,O00053833,Late Delivery,2024-06-04
R0002927,O00053938,Damaged Item,2025-08-02
R0002928,O00053956,Changed Mind,2023-11-08
R0002929,O00053958,Size Issue,2025-07-28
R0002930,O00053974,Damaged Item,2024-03-24
R0002931,O00053985,Wrong Item,2026-01-17
R0002932,O00053988,Quality Issue,2023-12-17
R0002933,O00054016,Quality Issue,2024-11-08
R0002934,O00054022,Quality Issue,2025-12-16
R0002935,O00054025,Size Issue,2026-01-01
R0002936,O00054047,Quality Issue,2025-10-04
R0002937,O00054050,Size Issue,2025-11-15
R0002938,O00054057,Changed Mind,2026-01-23
R0002939,O00054058,Late Delivery,2025-09-26
R0002940,O00054100,Late Delivery,2025-04-06
R0002941,O00054108,Wrong Item,2025-04-08
R0002942,O00054127,Damaged Item,2025-01-06
R0002943,O00054129,Quality Issue,2025-10-05
R0002944,O00054157,Damaged Item,2025-12-05
R0002945,O00054209,Late Delivery,2025-11-01
R0002946,O00054214,Wrong Item,2024-10-12
R0002947,O00054215,Wrong Item,2025-11-24
R0002948,O00054227,Quality Issue,2025-09-17
R0002949,O00054241,Quality Issue,2023-11-06
R0002950,O00054245,Size Issue,2025-02-16
R0002951,O00054289,Late Delivery,2025-07-31
R0002952,O00054293,Late Delivery,2023-12-19
R0002953,O00054319,Wrong Item,2025-01-20
R0002954,O00054326,Damaged Item,2025-01-11
R0002955,O00054346,Changed Mind,2024-09-21
R0002956,O00054372,Late Delivery,2026-01-05
R0002957,O00054413,Wrong Item,2026-01-04
R0002958,O00054422,Quality Issue,2025-03-05
R0002959,O00054451,Damaged Item,2026-01-15
R0002960,O00054468,Size Issue,2024-12-04
R0002961,O00054519,Late Delivery,2025-12-29
R0002962,O00054521,Size Issue,2026-01-17
R0002963,O00054524,Wrong Item,2024-05-01
R0002964,O00054571,Quality Issue,2025-07-06
R0002965,O00054578,Wrong Item,2026-01-06
R0002966,O00054580,Quality Issue,2025-03-10
R0002967,O00054587,Changed Mind,2025-11-28
R0002968,O00054619,Size Issue,2026-01-17
R0002969,O00054625,Size Issue,2025-06-15
R0002970,O00054645,Damaged Item,2026-01-11
R0002971,O00054656,Changed Mind,2025-12-10
R0002972,O00054661,Damaged Item,2025-04-27
R0002973,O00054662,Damaged Item,2025-05-23
R0002974,O00054682,Damaged Item,2025-02-07
R0002975,O00054691,Damaged Item,2025-11-20
R0002976,O00054706,Changed Mind,2026-01-03
R0002977,O00054771,Quality Issue,2024-04-28
R0002978,O00054784,Changed Mind,2025-10-07
R0002979,O00054786,Wrong Item,2024-02-04
R0002980,O00054801,Size Issue,2024-12-08
R0002981,O00054813,Wrong Item,2025-04-09
R0002982,O00054822,Wrong Item,2025-05-07
R0002983,O00054847,Quality Issue,2025-10-08
R0002984,O00054911,Wrong Item,2025-05-11
R0002985,O00054914,Damaged Item,2025-08-26
R0002986,O00054930,Wrong Item,2023-08-04
R0002987,O00054936,Damaged Item,2024-11-21
R0002988,O00054979,Size Issue,2025-01-08
R0002989,O00055079,Damaged Item,2025-02-13
R0002990,O00055082,Wrong Item,2025-05-24
R0002991,O00055093,Late Delivery,2026-01-06
R0002992,O00055099,Quality Issue,2025-02-01
R0002993,O00055122,Size Issue,2025-08-03
R0002994,O00055128,Quality Issue,2025-12-18
R0002995,O00055135,Damaged Item,2025-05-17
R0002996,O00055148,Size Issue,2024-08-10
R0002997,O00055150,Wrong Item,2025-02-19
R0002998,O00055163,Quality Issue,2024-10-20
R0002999,O00055188,Damaged Item,2025-10-25
R0003000,O00055201,Quality Issue,2025-07-04
R0003001,O00055215,Wrong Item,2025-04-18
R0003002,O00055248,Late Delivery,2025-03-28
R0003003,O00055264,Late Delivery,2025-11-29
R0003004,O00055286,Changed Mind,2024-11-06
R0003005,O00055298,Size Issue,2025-04-22
R0003006,O00055345,Changed Mind,2025-11-21
R0003007,O00055376,Size Issue,2024-11-04
R0003008,O00055387,Wrong Item,2024-08-13
R0003009,O00055389,Wrong Item,2024-10-26
R0003010,O00055403,Changed Mind,2025-11-03
R0003011,O00055411,Late Delivery,2024-01-18
R0003012,O00055449,Damaged Item,2024-02-02
R0003013,O00055501,Size Issue,2024-12-23
R0003014,O00055542,Wrong Item,2025-11-12
R0003015,O00055580,Size Issue,2023-01-26
R0003016,O00055596,Quality Issue,2023-05-24
R0003017,O00055597,Damaged Item,2023-10-19
R0003018,O00055611,Wrong Item,2024-11-09
R0003019,O00055625,Quality Issue,2025-06-16
R0003020,O00055634,Quality Issue,2025-12-27
R0003021,O00055647,Quality Issue,2025-08-28
R0003022,O00055655,Late Delivery,2025-01-01
R0003023,O00055669,Wrong Item,2025-04-13
R0003024,O00055675,Late Delivery,2023-08-14
R0003025,O00055679,Size Issue,2025-10-31
R0003026,O00055683,Quality Issue,2025-05-16
R0003027,O00055686,Quality Issue,2025-12-04
R0003028,O00055707,Changed Mind,2024-07-07
R0003029,O00055721,Changed Mind,2025-12-29
R0003030,O00055774,Damaged Item,2024-08-19
R0003031,O00055776,Size Issue,2024-12-09
R0003032,O00055782,Size Issue,2025-11-30
R0003033,O00055794,Damaged Item,2025-06-06
R0003034,O00055795,Size Issue,2024-11-26
R0003035,O00055881,Wrong Item,2025-07-07
R0003036,O00055890,Damaged Item,2025-01-30
R0003037,O00055894,Quality Issue,2025-07-17
R0003038,O00055916,Quality Issue,2024-09-30
R0003039,O00055931,Late Delivery,2025-12-06
R0003040,O00055938,Wrong Item,2025-06-17
