order_item_id,order_id,product_id,quantity,price_per_unit,discount
OI000094549,O00045042,P000104,1,16.11,0.1
OI000094550,O00045042,P000330,1,64.71,0.05
OI000094551,O00045043,P000260,4,113.72,0.15
OI000094552,O00045043,P000424,2,132.65,0.1
OI000094553,O00045043,P000377,1,25.06,0.15
OI000094554,O00045044,P000089,1,158.51,0.1
OI000094555,O00045044,P000577,1,100.12,0.05
OI000094556,O00045045,P000248,1,484.71,0.0
OI000094557,O00045046,P000526,1,166.81,0.15
OI000094558,O00045046,P000217,1,493.77,0.0
OI000094559,O00045047,P000474,1,1029.64,0.0
OI000094560,O00045047,P000374,1,43.77,0.05
OI000094561,O00045047,P000494,1,138.49,0.2
OI000094562,O00045047,P000771,1,77.62,0.15
OI000094563,O00045048,P000680,2,76.76,0.1
OI000094564,O00045049,P000588,1,195.51,0.05
OI000094565,O00045049,P000211,1,188.23,0.05
OI000094566,O00045049,P000050,1,961.63,0.0
OI000094567,O00045050,P000742,1,548.73,0.0
OI000094568,O00045050,P000068,1,63.62,0.05
OI000094569,O00045050,P000615,1,64.65,0.1
OI000094570,O00045051,P000488,1,125.21,0.2
OI000094571,O00045052,P000567,1,39.41,0.05
OI000094572,O00045052,P000099,1,186.58,0.1
OI000094573,O00045052,P000027,1,642.74,0.0
OI000094574,O00045052,P000571,1,39.31,0.05
OI000094575,O00045053,P000762,2,1517.63,0.05
OI000094576,O00045053,P000545,2,69.21,0.1
OI000094577,O00045053,P000737,1,141.56,0.2
OI000094578,O00045054,P000606,2,14.85,0.0
OI000094579,O00045055,P000271,1,914.94,0.0
OI000094580,O00045055,P000044,1,104.37,0.05
OI000094581,O00045056,P000048,2,59.84,0.05
OI000094582,O00045057,P000701,1,145.27,0.2
OI000094583,O00045057,P000330,1,65.55,0.15
OI000094584,O00045058,P000319,1,99.54,0.15
OI000094585,O00045058,P000209,1,1094.78,0.0
OI000094586,O00045059,P000457,1,16.27,0.15
OI000094587,O00045059,P000569,1,27.16,0.0
OI000094588,O00045059,P000658,3,167.06,0.05
OI000094589,O00045060,P000089,1,163.08,0.1
OI000094590,O00045060,P000606,1,14.9,0.05
OI000094591,O00045061,P000035,2,102.55,0.0
OI000094592,O00045062,P000177,1,61.9,0.1
OI000094593,O00045062,P000588,1,191.71,0.05
OI000094594,O00045062,P000566,3,107.14,0.0
OI000094595,O00045062,P000396,2,60.24,0.0
OI000094596,O00045063,P000731,1,216.12,0.15
OI000094597,O00045064,P000213,1,42.67,0.2
OI000094598,O00045064,P000029,2,582.91,0.15
OI000094599,O00045065,P000726,1,247.61,0.0
OI000094600,O00045065,P000054,1,269.24,0.1
OI000094601,O00045066,P000677,1,21.0,0.05
OI000094602,O00045067,P000781,1,58.3,0.05
OI000094603,O00045068,P000314,3,59.18,0.05
OI000094604,O00045069,P000386,1,22.54,0.0
OI000094605,O00045070,P000771,1,79.31,0.1
OI000094606,O00045071,P000503,3,14.51,0.2
OI000094607,O00045071,P000217,2,485.68,0.1
OI000094608,O00045071,P000524,1,44.99,0.05
OI000094609,O00045071,P000132,1,26.32,0.25
OI000094610,O00045072,P000507,1,70.25,0.1
OI000094611,O00045073,P000074,1,64.87,0.0
OI000094612,O00045074,P000088,1,61.77,0.25
OI000094613,O00045074,P000364,2,58.92,0.1
OI000094614,O00045074,P000215,1,102.34,0.0
OI000094615,O00045074,P000492,1,156.11,0.0
OI000094616,O00045074,P000201,1,9.13,0.15
OI000094617,O00045075,P000187,1,51.82,0.05
OI000094618,O00045076,P000255,1,206.89,0.0
OI000094619,O00045076,P000159,1,205.49,0.1
OI000094620,O00045076,P000056,1,32.85,0.1
OI000094621,O00045077,P000200,1,89.74,0.1
OI000094622,O00045078,P000107,1,918.87,0.0
OI000094623,O00045079,P000609,2,364.89,0.05
OI000094624,O00045079,P000742,1,554.02,0.0
OI000094625,O00045079,P000174,2,20.88,0.05
OI000094626,O00045080,P000698,1,98.63,0.0
OI000094627,O00045080,P000540,2,39.04,0.05
OI000094628,O00045080,P000172,2,116.61,0.1
OI000094629,O00045080,P000768,3,1911.9,0.15
OI000094630,O00045081,P000763,2,76.1,0.0
OI000094631,O00045081,P000584,2,326.55,0.0
OI000094632,O00045082,P000536,3,110.87,0.1
OI000094633,O00045082,P000591,1,27.92,0.0
OI000094634,O00045082,P000623,1,12.26,0.0
OI000094635,O00045083,P000738,1,138.57,0.15
OI000094636,O00045084,P000069,1,638.69,0.1
OI000094637,O00045084,P000154,1,22.88,0.0
OI000094638,O00045085,P000786,1,40.42,0.0
OI000094639,O00045085,P000393,2,93.17,0.0
OI000094640,O00045085,P000797,1,526.68,0.0
OI000094641,O00045085,P000369,1,123.15,0.15
OI000094642,O00045086,P000650,1,725.92,0.2
OI000094643,O00045086,P000463,1,22.98,0.0
OI000094644,O00045086,P000133,1,58.88,0.05
OI000094645,O00045086,P000232,1,62.49,0.0
OI000094646,O00045087,P000548,1,146.66,0.0
OI000094647,O00045087,P000386,1,22.0,0.0
OI000094648,O00045087,P000226,2,19.26,0.15
OI000094649,O00045087,P000448,1,78.1,0.3
OI000094650,O00045087,P000155,1,1013.59,0.0
OI000094651,O00045088,P000725,1,1791.89,0.0
OI000094652,O00045088,P000314,1,60.27,0.0
OI000094653,O00045088,P000633,2,30.69,0.0
OI000094654,O00045089,P000239,3,990.91,0.0
OI000094655,O00045089,P000264,1,931.11,0.0
OI000094656,O00045089,P000304,1,139.53,0.0
OI000094657,O00045090,P000074,2,66.23,0.15
OI000094658,O00045091,P000249,1,501.14,0.1
OI000094659,O00045091,P000172,1,119.91,0.1
OI000094660,O00045092,P000313,4,107.03,0.1
OI000094661,O00045092,P000770,1,33.65,0.05
OI000094662,O00045092,P000051,1,96.5,0.0
OI000094663,O00045093,P000159,1,205.66,0.0
OI000094664,O00045093,P000195,1,2186.89,0.15
OI000094665,O00045094,P000585,2,37.94,0.25
OI000094666,O00045094,P000658,1,162.01,0.2
OI000094667,O00045094,P000382,2,30.59,0.0
OI000094668,O00045094,P000770,1,33.06,0.15
OI000094669,O00045095,P000230,1,940.92,0.1
OI000094670,O00045096,P000572,1,30.72,0.0
OI000094671,O00045096,P000040,1,202.96,0.0
OI000094672,O00045097,P000271,1,958.48,0.15
OI000094673,O00045097,P000153,1,123.96,0.0
OI000094674,O00045098,P000454,1,42.49,0.2
OI000094675,O00045099,P000514,1,98.66,0.2
OI000094676,O00045100,P000382,1,32.14,0.0
OI000094677,O00045100,P000127,2,93.08,0.05
OI000094678,O00045100,P000711,1,22.7,0.05
OI000094679,O00045100,P000576,2,141.06,0.2
OI000094680,O00045101,P000355,1,104.74,0.05
OI000094681,O00045102,P000465,2,19.93,0.0
OI000094682,O00045103,P000210,1,92.29,0.0
OI000094683,O00045104,P000213,1,45.62,0.05
OI000094684,O00045105,P000268,2,835.13,0.0
OI000094685,O00045105,P000690,1,87.03,0.1
OI000094686,O00045105,P000768,1,1967.59,0.05
OI000094687,O00045105,P000538,1,39.49,0.1
OI000094688,O00045106,P000605,1,43.93,0.0
OI000094689,O00045107,P000404,1,354.98,0.0
OI000094690,O00045107,P000551,3,747.84,0.1
OI000094691,O00045108,P000145,2,99.66,0.15
OI000094692,O00045108,P000439,1,445.75,0.05
OI000094693,O00045109,P000084,1,183.67,0.0
OI000094694,O00045109,P000500,1,15.75,0.05
OI000094695,O00045110,P000159,1,207.44,0.0
OI000094696,O00045110,P000672,1,15.71,0.1
OI000094697,O00045111,P000470,1,50.95,0.0
OI000094698,O00045111,P000353,1,66.08,0.05
OI000094699,O00045112,P000263,1,135.31,0.05
OI000094700,O00045113,P000683,1,36.41,0.0
OI000094701,O00045113,P000232,1,64.06,0.2
OI000094702,O00045114,P000066,3,61.38,0.05
OI000094703,O00045115,P000670,2,55.42,0.1
OI000094704,O00045115,P000738,3,148.03,0.05
OI000094705,O00045116,P000096,1,73.45,0.15
OI000094706,O00045117,P000335,2,108.08,0.1
OI000094707,O00045117,P000607,1,82.06,0.05
OI000094708,O00045118,P000437,1,133.0,0.15
OI000094709,O00045119,P000314,2,62.21,0.1
OI000094710,O00045119,P000741,1,1515.39,0.0
OI000094711,O00045119,P000680,1,76.94,0.1
OI000094712,O00045119,P000108,1,187.78,0.05
OI000094713,O00045120,P000033,1,71.87,0.05
OI000094714,O00045121,P000105,2,52.97,0.0
OI000094715,O00045121,P000595,1,933.37,0.25
OI000094716,O00045121,P000266,2,59.69,0.1
OI000094717,O00045122,P000404,1,374.02,0.0
OI000094718,O00045122,P000514,1,96.45,0.1
OI000094719,O00045122,P000517,1,32.73,0.2
OI000094720,O00045123,P000335,1,106.43,0.1
OI000094721,O00045124,P000034,1,82.91,0.15
OI000094722,O00045124,P000524,1,41.88,0.2
OI000094723,O00045125,P000742,1,551.27,0.05
OI000094724,O00045125,P000088,2,60.27,0.15
OI000094725,O00045126,P000108,1,181.28,0.1
OI000094726,O00045127,P000338,3,342.03,0.05
OI000094727,O00045127,P000576,1,140.87,0.05
OI000094728,O00045127,P000537,1,145.44,0.05
OI000094729,O00045128,P000671,2,921.91,0.05
OI000094730,O00045128,P000442,1,1102.71,0.0
OI000094731,O00045129,P000232,2,62.93,0.0
OI000094732,O00045130,P000072,1,54.89,0.1
OI000094733,O00045131,P000499,1,26.32,0.15
OI000094734,O00045132,P000645,1,44.94,0.25
OI000094735,O00045132,P000123,1,1200.98,0.0
OI000094736,O00045132,P000635,1,858.49,0.2
OI000094737,O00045132,P000158,2,347.3,0.05
OI000094738,O00045133,P000624,2,631.02,0.05
OI000094739,O00045134,P000084,3,187.71,0.05
OI000094740,O00045134,P000734,2,96.6,0.1
OI000094741,O00045135,P000781,3,55.32,0.0
OI000094742,O00045135,P000057,1,381.34,0.2
OI000094743,O00045136,P000473,4,140.69,0.1
OI000094744,O00045137,P000364,1,58.54,0.15
OI000094745,O00045137,P000462,1,695.12,0.2
OI000094746,O00045137,P000275,2,47.78,0.1
OI000094747,O00045138,P000010,1,155.82,0.0
OI000094748,O00045139,P000506,1,14.24,0.15
OI000094749,O00045140,P000757,1,82.98,0.3
OI000094750,O00045140,P000612,1,104.5,0.0
OI000094751,O00045141,P000126,1,78.54,0.0
OI000094752,O00045141,P000140,1,252.35,0.05
OI000094753,O00045141,P000337,2,398.26,0.2
OI000094754,O00045141,P000156,1,245.84,0.1
OI000094755,O00045142,P000485,1,718.28,0.2
OI000094756,O00045142,P000501,1,547.35,0.15
OI000094757,O00045142,P000759,1,991.21,0.0
OI000094758,O00045143,P000420,1,14.84,0.0
OI000094759,O00045143,P000632,2,29.35,0.1
OI000094760,O00045144,P000325,1,101.59,0.05
OI000094761,O00045144,P000569,2,27.96,0.0
OI000094762,O00045145,P000612,1,104.0,0.0
OI000094763,O00045145,P000449,2,1145.87,0.0
OI000094764,O00045146,P000517,1,32.5,0.3
OI000094765,O00045147,P000335,1,106.24,0.05
OI000094766,O00045147,P000731,1,219.77,0.15
OI000094767,O00045148,P000267,2,78.22,0.05
OI000094768,O00045148,P000681,1,622.1,0.0
OI000094769,O00045149,P000209,2,1137.68,0.15
OI000094770,O00045149,P000768,1,1961.13,0.1
OI000094771,O00045149,P000670,1,54.04,0.0
OI000094772,O00045150,P000588,4,204.7,0.3
OI000094773,O00045150,P000271,1,928.12,0.2
OI000094774,O00045151,P000601,2,99.55,0.0
OI000094775,O00045152,P000606,3,14.32,0.0
OI000094776,O00045152,P000140,1,248.52,0.05
OI000094777,O00045152,P000764,2,1029.47,0.0
OI000094778,O00045152,P000146,1,29.68,0.15
OI000094779,O00045152,P000199,2,55.62,0.05
OI000094780,O00045153,P000394,1,252.15,0.1
OI000094781,O00045153,P000748,1,788.24,0.05
OI000094782,O00045154,P000387,1,186.44,0.0
OI000094783,O00045155,P000771,1,77.65,0.0
OI000094784,O00045156,P000482,1,117.54,0.05
OI000094785,O00045156,P000273,1,733.01,0.15
OI000094786,O00045157,P000232,2,60.42,0.0
OI000094787,O00045158,P000609,1,352.17,0.0
OI000094788,O00045158,P000108,1,182.96,0.05
OI000094789,O00045158,P000311,1,34.41,0.0
OI000094790,O00045158,P000161,4,189.71,0.05
OI000094791,O00045159,P000596,1,124.56,0.05
OI000094792,O00045160,P000536,1,108.16,0.05
OI000094793,O00045161,P000692,1,26.43,0.05
OI000094794,O00045161,P000140,2,262.39,0.15
OI000094795,O00045161,P000192,1,190.88,0.1
OI000094796,O00045162,P000285,1,34.2,0.05
OI000094797,O00045162,P000538,1,40.79,0.15
OI000094798,O00045163,P000442,1,1109.1,0.1
OI000094799,O00045163,P000685,1,35.26,0.25
OI000094800,O00045164,P000496,1,85.1,0.0
OI000094801,O00045165,P000517,1,32.94,0.0
OI000094802,O00045165,P000288,1,94.79,0.05
OI000094803,O00045165,P000104,2,16.01,0.0
OI000094804,O00045166,P000226,1,20.5,0.0
OI000094805,O00045166,P000142,1,43.96,0.2
OI000094806,O00045167,P000223,1,108.65,0.1
OI000094807,O00045167,P000276,1,500.84,0.15
OI000094808,O00045168,P000412,1,205.73,0.15
OI000094809,O00045169,P000331,1,323.96,0.05
OI000094810,O00045170,P000385,1,563.95,0.05
OI000094811,O00045170,P000568,1,1216.31,0.05
OI000094812,O00045170,P000555,2,1297.67,0.05
OI000094813,O00045170,P000196,1,188.82,0.1
OI000094814,O00045171,P000514,1,92.39,0.2
OI000094815,O00045172,P000364,1,58.91,0.1
OI000094816,O00045172,P000313,1,109.29,0.05
OI000094817,O00045173,P000193,2,330.09,0.1
OI000094818,O00045173,P000180,1,646.23,0.1
OI000094819,O00045173,P000724,1,15.72,0.05
OI000094820,O00045173,P000353,1,69.23,0.25
OI000094821,O00045173,P000444,1,102.19,0.15
OI000094822,O00045174,P000509,1,1115.38,0.0
OI000094823,O00045175,P000444,1,104.1,0.1
OI000094824,O00045176,P000694,3,90.32,0.1
OI000094825,O00045176,P000398,1,125.4,0.15
OI000094826,O00045177,P000304,1,144.89,0.15
OI000094827,O00045178,P000503,1,14.59,0.25
OI000094828,O00045179,P000494,2,140.28,0.0
OI000094829,O00045180,P000172,1,115.42,0.1
OI000094830,O00045180,P000486,3,894.06,0.05
OI000094831,O00045180,P000074,1,68.24,0.1
OI000094832,O00045180,P000635,1,840.4,0.1
OI000094833,O00045181,P000113,2,98.16,0.0
OI000094834,O00045182,P000783,3,130.86,0.15
OI000094835,O00045183,P000699,2,48.89,0.05
OI000094836,O00045184,P000668,2,9.39,0.0
OI000094837,O00045185,P000527,2,41.8,0.15
OI000094838,O00045185,P000248,1,481.08,0.25
OI000094839,O00045185,P000461,1,102.37,0.05
OI000094840,O00045186,P000334,1,49.1,0.1
OI000094841,O00045187,P000112,1,288.93,0.05
OI000094842,O00045188,P000219,1,10.41,0.0
OI000094843,O00045189,P000352,2,128.79,0.05
OI000094844,O00045189,P000392,1,448.03,0.0
OI000094845,O00045189,P000768,1,1975.68,0.1
OI000094846,O00045190,P000323,2,43.84,0.05
OI000094847,O00045190,P000319,1,93.19,0.05
OI000094848,O00045191,P000427,1,57.06,0.15
OI000094849,O00045191,P000792,1,103.81,0.2
OI000094850,O00045192,P000539,1,24.05,0.05
OI000094851,O00045193,P000692,1,25.68,0.05
OI000094852,O00045193,P000711,1,22.56,0.05
OI000094853,O00045194,P000487,1,522.98,0.1
OI000094854,O00045194,P000332,2,210.21,0.0
OI000094855,O00045194,P000618,1,122.67,0.15
OI000094856,O00045195,P000680,1,68.16,0.1
OI000094857,O00045195,P000504,2,127.76,0.0
OI000094858,O00045196,P000525,1,514.03,0.0
OI000094859,O00045196,P000382,4,30.85,0.2
OI000094860,O00045197,P000269,1,161.6,0.1
OI000094861,O00045198,P000759,1,943.58,0.05
OI000094862,O00045198,P000056,2,30.92,0.1
OI000094863,O00045199,P000374,1,42.65,0.1
OI000094864,O00045199,P000332,1,200.43,0.1
OI000094865,O00045200,P000414,2,48.91,0.05
OI000094866,O00045200,P000034,1,79.22,0.0
OI000094867,O00045200,P000620,1,113.9,0.0
OI000094868,O00045200,P000545,1,70.35,0.0
OI000094869,O00045201,P000002,1,59.47,0.1
OI000094870,O00045201,P000557,1,34.87,0.05
OI000094871,O00045201,P000297,2,30.97,0.05
OI000094872,O00045202,P000587,1,41.94,0.2
OI000094873,O00045203,P000776,1,54.28,0.05
OI000094874,O00045203,P000630,1,32.06,0.0
OI000094875,O00045204,P000492,1,159.92,0.0
OI000094876,O00045205,P000115,2,219.66,0.2
OI000094877,O00045205,P000710,2,75.29,0.2
OI000094878,O00045205,P000392,1,458.83,0.0
OI000094879,O00045206,P000067,1,39.44,0.0
OI000094880,O00045206,P000517,1,32.84,0.0
OI000094881,O00045206,P000711,1,22.72,0.0
OI000094882,O00045207,P000515,1,103.1,0.15
OI000094883,O00045208,P000467,2,293.67,0.0
OI000094884,O00045208,P000508,1,80.39,0.15
OI000094885,O00045208,P000311,3,34.33,0.1
OI000094886,O00045208,P000261,1,542.58,0.0
OI000094887,O00045208,P000615,2,62.74,0.15
OI000094888,O00045209,P000401,1,100.78,0.0
OI000094889,O00045209,P000435,1,1850.42,0.0
OI000094890,O00045209,P000434,1,110.46,0.15
OI000094891,O00045210,P000444,1,104.91,0.05
OI000094892,O00045210,P000272,1,186.04,0.05
OI000094893,O00045210,P000042,2,28.91,0.0
OI000094894,O00045210,P000355,1,102.14,0.0
OI000094895,O00045210,P000111,1,104.26,0.1
OI000094896,O00045211,P000656,4,123.97,0.0
OI000094897,O00045211,P000355,1,106.19,0.0
OI000094898,O00045211,P000768,1,2007.06,0.0
OI000094899,O00045211,P000436,1,105.12,0.0
OI000094900,O00045212,P000213,1,44.31,0.05
OI000094901,O00045212,P000248,2,494.81,0.0
OI000094902,O00045212,P000798,1,152.28,0.05
OI000094903,O00045212,P000237,1,111.28,0.0
OI000094904,O00045213,P000514,3,98.38,0.0
OI000094905,O00045214,P000462,1,648.84,0.2
OI000094906,O00045215,P000479,1,134.82,0.15
OI000094907,O00045215,P000751,1,58.03,0.05
OI000094908,O00045216,P000373,1,377.64,0.15
OI000094909,O00045216,P000426,1,56.89,0.1
OI000094910,O00045217,P000605,1,44.78,0.0
OI000094911,O00045217,P000684,3,56.97,0.0
OI000094912,O00045217,P000761,2,79.62,0.1
OI000094913,O00045218,P000699,1,48.47,0.15
OI000094914,O00045218,P000361,1,24.87,0.1
OI000094915,O00045219,P000721,2,194.56,0.15
OI000094916,O00045219,P000624,1,662.83,0.1
OI000094917,O00045219,P000324,1,55.32,0.1
OI000094918,O00045219,P000222,1,77.76,0.05
OI000094919,O00045220,P000740,1,474.39,0.1
OI000094920,O00045220,P000517,1,33.08,0.05
OI000094921,O00045220,P000442,1,1089.24,0.2
OI000094922,O00045220,P000683,2,36.31,0.0
OI000094923,O00045221,P000368,1,650.65,0.05
OI000094924,O00045221,P000619,4,960.58,0.15
OI000094925,O00045222,P000635,1,855.55,0.0
OI000094926,O00045223,P000769,1,1369.59,0.1
OI000094927,O00045223,P000588,1,197.9,0.1
OI000094928,O00045223,P000541,2,10.74,0.0
OI000094929,O00045223,P000554,1,130.34,0.05
OI000094930,O00045224,P000436,1,110.59,0.25
OI000094931,O00045224,P000319,1,88.26,0.0
OI000094932,O00045224,P000090,1,27.69,0.0
OI000094933,O00045225,P000275,1,46.94,0.2
OI000094934,O00045225,P000454,1,40.92,0.05
OI000094935,O00045226,P000394,1,252.7,0.15
OI000094936,O00045227,P000793,2,72.97,0.25
OI000094937,O00045227,P000105,1,55.6,0.0
OI000094938,O00045228,P000624,1,631.03,0.05
OI000094939,O00045228,P000541,1,10.65,0.1
OI000094940,O00045229,P000244,1,36.76,0.3
OI000094941,O00045229,P000355,1,106.84,0.1
OI000094942,O00045230,P000213,1,42.76,0.05
OI000094943,O00045230,P000580,3,27.68,0.0
OI000094944,O00045231,P000392,2,461.42,0.0
OI000094945,O00045232,P000759,1,961.1,0.05
OI000094946,O00045232,P000276,1,491.76,0.05
OI000094947,O00045232,P000110,1,50.33,0.0
OI000094948,O00045232,P000001,2,27.61,0.1
OI000094949,O00045232,P000033,1,72.3,0.1
OI000094950,O00045233,P000093,2,297.82,0.0
OI000094951,O00045233,P000404,1,345.06,0.1
OI000094952,O00045233,P000323,1,44.11,0.05
OI000094953,O00045233,P000759,1,921.43,0.15
OI000094954,O00045234,P000702,3,115.07,0.05
OI000094955,O00045234,P000085,3,45.48,0.0
OI000094956,O00045234,P000507,1,67.73,0.2
OI000094957,O00045235,P000011,1,72.16,0.1
OI000094958,O00045235,P000723,1,1007.04,0.05
OI000094959,O00045235,P000759,1,942.33,0.05
OI000094960,O00045236,P000454,1,40.92,0.05
OI000094961,O00045237,P000077,1,141.42,0.15
OI000094962,O00045238,P000281,1,395.72,0.0
OI000094963,O00045239,P000503,2,15.18,0.0
OI000094964,O00045239,P000073,1,94.28,0.05
OI000094965,O00045240,P000047,1,322.97,0.15
OI000094966,O00045241,P000088,2,63.72,0.05
OI000094967,O00045241,P000057,2,388.86,0.0
OI000094968,O00045241,P000488,2,122.96,0.15
OI000094969,O00045242,P000268,1,861.49,0.15
OI000094970,O00045242,P000245,1,66.91,0.05
OI000094971,O00045243,P000633,1,27.56,0.0
OI000094972,O00045243,P000376,1,597.06,0.0
OI000094973,O00045243,P000332,1,209.38,0.05
OI000094974,O00045244,P000584,1,328.61,0.15
OI000094975,O00045244,P000200,2,92.1,0.0
OI000094976,O00045245,P000164,1,75.88,0.0
OI000094977,O00045245,P000212,1,31.01,0.05
OI000094978,O00045246,P000044,2,101.75,0.2
OI000094979,O00045247,P000005,1,228.99,0.0
OI000094980,O00045248,P000362,2,592.37,0.0
OI000094981,O00045248,P000272,2,200.76,0.0
OI000094982,O00045249,P000377,1,23.83,0.0
OI000094983,O00045249,P000497,1,82.39,0.05
OI000094984,O00045250,P000639,1,14.2,0.15
OI000094985,O00045250,P000228,1,100.47,0.05
OI000094986,O00045250,P000637,1,295.49,0.0
OI000094987,O00045251,P000082,2,20.64,0.15
OI000094988,O00045251,P000629,1,65.2,0.15
OI000094989,O00045251,P000287,1,301.02,0.0
OI000094990,O00045251,P000327,1,40.36,0.0
OI000094991,O00045251,P000074,1,68.92,0.1
OI000094992,O00045252,P000104,1,15.67,0.0
OI000094993,O00045252,P000263,1,138.36,0.0
OI000094994,O00045253,P000038,1,883.3,0.1
OI000094995,O00045254,P000002,2,57.96,0.35
OI000094996,O00045255,P000634,2,360.83,0.3
OI000094997,O00045256,P000386,2,22.19,0.0
OI000094998,O00045257,P000313,2,104.57,0.1
OI000094999,O00045258,P000287,2,316.03,0.05
OI000095000,O00045258,P000099,1,195.78,0.1
OI000095001,O00045259,P000148,2,48.52,0.0
OI000095002,O00045259,P000592,2,88.38,0.0
OI000095003,O00045259,P000596,1,127.77,0.05
OI000095004,O00045259,P000290,1,355.16,0.05
OI000095005,O00045260,P000424,3,131.54,0.0
OI000095006,O00045260,P000044,1,104.48,0.05
OI000095007,O00045260,P000761,4,80.99,0.25
OI000095008,O00045261,P000731,1,222.76,0.1
OI000095009,O00045262,P000614,1,34.26,0.0
OI000095010,O00045262,P000309,2,65.29,0.25
OI000095011,O00045262,P000195,1,2009.75,0.1
OI000095012,O00045262,P000606,1,14.85,0.1
OI000095013,O00045263,P000488,1,125.89,0.05
OI000095014,O00045264,P000571,1,38.09,0.2
OI000095015,O00045264,P000344,1,43.06,0.25
OI000095016,O00045264,P000519,2,926.38,0.15
OI000095017,O00045265,P000282,1,58.46,0.0
OI000095018,O00045265,P000252,1,64.14,0.05
OI000095019,O00045266,P000349,1,99.77,0.15
OI000095020,O00045266,P000223,1,107.74,0.15
OI000095021,O00045267,P000352,1,127.85,0.3
OI000095022,O00045267,P000680,2,73.94,0.0
OI000095023,O00045267,P000161,1,188.09,0.0
OI000095024,O00045268,P000573,3,384.31,0.0
OI000095025,O00045268,P000311,3,32.79,0.1
OI000095026,O00045269,P000517,1,33.03,0.0
OI000095027,O00045270,P000335,1,101.32,0.0
OI000095028,O00045271,P000376,1,596.49,0.0
OI000095029,O00045272,P000120,1,55.58,0.0
OI000095030,O00045273,P000546,1,110.25,0.05
OI000095031,O00045274,P000189,2,108.48,0.0
OI000095032,O00045275,P000782,2,30.23,0.0
OI000095033,O00045275,P000044,1,100.12,0.25
OI000095034,O00045276,P000349,1,95.53,0.05
OI000095035,O00045277,P000731,1,215.86,0.0
OI000095036,O00045277,P000573,3,416.91,0.15
OI000095037,O00045277,P000290,1,366.05,0.0
OI000095038,O00045277,P000448,2,76.42,0.0
OI000095039,O00045278,P000799,2,136.42,0.0
OI000095040,O00045278,P000604,4,252.79,0.0
OI000095041,O00045279,P000294,1,818.22,0.15
