order_id,customer_id,order_date,shipment_date,payment_method,order_status,total_amount
O00030784,C0007665,2025-10-12,2025-10-18,Debit Card,Completed,89.55
O00030785,C0007665,2025-12-13,2025-12-19,Credit Card,Completed,8.75
O00030786,C0007666,2024-06-06,2024-06-09,Buy Now Pay Later,Completed,958.49
O00030787,C0007666,2024-06-24,2024-07-01,Credit Card,Completed,377.45
O00030788,C0007666,2024-08-20,2024-08-27,Credit Card,Completed,168.31
O00030789,C0007666,2024-11-04,2024-11-11,PayPal,Completed,778.34
O00030790,C0007666,2024-11-17,2024-11-19,Credit Card,Completed,1057.45
O00030791,C0007666,2025-01-18,2025-01-22,Credit Card,Completed,125.87
O00030792,C0007666,2025-02-05,2025-02-07,Debit Card,Completed,356.94
O00030793,C0007666,2025-05-28,2025-05-29,Debit Card,Completed,404.56
O00030794,C0007666,2025-06-13,2025-06-20,PayPal,Shipped,19.85
O00030795,C0007666,2025-10-16,2025-10-22,Debit Card,Completed,112.88
O00030796,C0007666,2025-12-21,2025-12-22,Credit Card,Completed,359.37
O00030797,C0007667,2024-11-16,2024-11-20,UPI,Completed,44.34
O00030798,C0007667,2025-05-15,2025-05-19,UPI,Completed,422.69
O00030799,C0007667,2025-11-28,2025-12-05,PayPal,Completed,168.33
O00030800,C0007668,2025-09-14,2025-09-18,Gift Card,Completed,1515.95
O00030801,C0007668,2025-11-21,2025-11-26,Debit Card,Completed,52.62
O00030802,C0007669,2025-06-11,2025-06-15,PayPal,Completed,937.16
O00030803,C0007669,2025-09-15,2025-09-18,Credit Card,Shipped,23.69
O00030804,C0007670,2024-12-25,2024-12-26,UPI,Completed,1049.82
O00030805,C0007670,2025-10-31,2025-11-01,Credit Card,Completed,535.37
O00030806,C0007670,2025-12-13,2025-12-20,Credit Card,Completed,259.31
O00030807,C0007671,2025-05-05,2025-05-12,Gift Card,Completed,498.12
O00030808,C0007671,2025-05-30,2025-06-04,UPI,Completed,47.85
O00030809,C0007671,2025-06-06,2025-06-13,PayPal,Completed,1660.5
O00030810,C0007671,2025-06-16,2025-06-18,Debit Card,Completed,160.71
O00030811,C0007671,2025-06-28,2025-06-29,Debit Card,Completed,191.2
O00030812,C0007671,2025-07-01,2025-07-02,Credit Card,Completed,634.94
O00030813,C0007671,2025-07-08,2025-07-13,Gift Card,Shipped,114.63
O00030814,C0007671,2025-07-20,2025-07-23,Debit Card,Completed,59.45
O00030815,C0007671,2025-07-26,2025-08-02,Credit Card,Returned,5207.88
O00030816,C0007671,2025-08-04,2025-08-11,PayPal,Completed,481.1
O00030817,C0007671,2025-08-10,2025-08-13,UPI,Completed,915.57
O00030818,C0007671,2025-09-08,2025-09-13,Debit Card,Completed,244.38
O00030819,C0007671,2025-09-19,2025-09-26,Credit Card,Completed,140.78
O00030820,C0007671,2025-10-04,2025-10-06,Buy Now Pay Later,Completed,342.81
O00030821,C0007671,2025-10-06,2025-10-09,Debit Card,Completed,53.63
O00030822,C0007671,2025-10-12,2025-10-13,Credit Card,Completed,213.23
O00030823,C0007671,2025-10-23,2025-10-30,Credit Card,Shipped,117.54
O00030824,C0007671,2025-11-17,,Debit Card,Cancelled,992.21
O00030825,C0007671,2025-11-18,2025-11-21,PayPal,Completed,204.0
O00030826,C0007671,2025-11-21,2025-11-27,Credit Card,Completed,646.32
O00030827,C0007671,2025-11-30,2025-12-03,Credit Card,Completed,4729.08
O00030828,C0007671,2025-12-04,,Credit Card,Cancelled,1882.54
O00030829,C0007672,2025-06-19,2025-06-23,Credit Card,Completed,1707.8
O00030830,C0007673,2024-11-06,,PayPal,Cancelled,1975.72
O00030831,C0007673,2025-06-12,2025-06-16,Credit Card,Completed,1363.87
O00030832,C0007673,2025-06-16,2025-06-23,Credit Card,Returned,434.8
O00030833,C0007673,2025-08-26,2025-08-30,Credit Card,Completed,82.48
O00030834,C0007674,2024-11-15,2024-11-20,Credit Card,Completed,475.22
O00030835,C0007675,2025-05-07,2025-05-09,Buy Now Pay Later,Completed,709.24
O00030836,C0007675,2025-11-11,2025-11-18,Credit Card,Completed,1461.48
O00030837,C0007676,2025-09-15,2025-09-19,Debit Card,Completed,161.08
O00030838,C0007677,2025-07-31,2025-08-05,Credit Card,Completed,534.63
O00030839,C0007678,2025-10-12,2025-10-14,UPI,Completed,130.62
O00030840,C0007678,2025-10-20,2025-10-23,Credit Card,Completed,53.58
O00030841,C0007679,2024-08-03,2024-08-06,PayPal,Completed,2051.24
O00030842,C0007679,2024-08-31,2024-09-07,Gift Card,Completed,1441.72
O00030843,C0007679,2024-10-28,2024-11-01,UPI,Completed,33.57
O00030844,C0007679,2025-06-27,2025-06-30,Debit Card,Shipped,2613.28
O00030845,C0007679,2025-09-13,2025-09-15,PayPal,Completed,300.52
O00030846,C0007679,2025-09-13,2025-09-17,Gift Card,Completed,1142.46
O00030847,C0007679,2025-09-22,2025-09-25,PayPal,Completed,112.37
O00030848,C0007679,2025-10-20,2025-10-27,Credit Card,Completed,62.96
O00030849,C0007679,2025-11-09,2025-11-15,UPI,Completed,74.34
O00030850,C0007679,2025-12-23,2025-12-29,Credit Card,Completed,21.01
O00030851,C0007680,2025-09-08,2025-09-12,Gift Card,Completed,166.31
O00030852,C0007681,2023-10-22,2023-10-23,Debit Card,Returned,711.56
O00030853,C0007681,2024-06-08,2024-06-09,PayPal,Completed,654.8
O00030854,C0007682,2025-01-05,,UPI,Cancelled,83.57
O00030855,C0007682,2025-01-21,2025-01-27,Gift Card,Completed,209.13
O00030856,C0007682,2025-12-03,2025-12-05,Credit Card,Completed,62.37
O00030857,C0007683,2025-01-28,2025-02-04,PayPal,Completed,531.1
O00030858,C0007683,2025-04-03,2025-04-10,Credit Card,Completed,35.07
O00030859,C0007683,2025-05-21,2025-05-22,Debit Card,Completed,1024.42
O00030860,C0007683,2025-12-10,2025-12-17,Debit Card,Completed,2471.2
O00030861,C0007683,2025-12-10,2025-12-13,Credit Card,Shipped,278.07
O00030862,C0007683,2025-12-15,2025-12-20,Credit Card,Completed,90.38
O00030863,C0007683,2025-12-20,2025-12-21,Debit Card,Completed,109.49
O00030864,C0007684,2023-06-28,2023-07-04,Credit Card,Returned,104.43
O00030865,C0007684,2023-07-19,2023-07-26,Credit Card,Completed,122.44
O00030866,C0007685,2024-11-25,2024-11-28,Buy Now Pay Later,Completed,193.97
O00030867,C0007685,2025-06-10,2025-06-14,Credit Card,Completed,1250.19
O00030868,C0007685,2025-09-12,2025-09-18,Credit Card,Completed,252.09
O00030869,C0007685,2025-10-07,2025-10-09,PayPal,Completed,15.42
O00030870,C0007685,2025-12-17,2025-12-21,Gift Card,Completed,1139.84
O00030871,C0007686,2025-06-20,2025-06-27,Gift Card,Completed,1203.84
O00030872,C0007686,2025-08-04,2025-08-11,Debit Card,Completed,245.19
O00030873,C0007686,2025-12-01,2025-12-03,Credit Card,Completed,417.54
O00030874,C0007687,2024-06-10,2024-06-17,PayPal,Completed,98.82
O00030875,C0007687,2024-06-30,2024-07-06,Credit Card,Completed,67.29
O00030876,C0007687,2024-08-04,,Credit Card,Cancelled,463.26
O00030877,C0007687,2024-10-28,2024-11-03,Gift Card,Completed,207.4
O00030878,C0007687,2024-11-04,2024-11-06,Credit Card,Shipped,86.45
O00030879,C0007687,2025-03-10,2025-03-11,Credit Card,Completed,950.16
O00030880,C0007687,2025-04-17,2025-04-19,PayPal,Completed,836.64
O00030881,C0007687,2025-05-08,2025-05-14,Debit Card,Completed,311.3
O00030882,C0007687,2025-06-04,2025-06-06,Credit Card,Completed,66.22
O00030883,C0007687,2025-07-05,2025-07-12,Credit Card,Completed,22.64
O00030884,C0007687,2025-09-04,2025-09-08,PayPal,Completed,101.09
O00030885,C0007687,2025-09-10,2025-09-15,PayPal,Completed,748.23
O00030886,C0007687,2025-09-17,2025-09-20,Debit Card,Completed,55.97
O00030887,C0007687,2025-10-07,2025-10-13,Buy Now Pay Later,Completed,175.76
O00030888,C0007687,2025-12-27,2026-01-02,Gift Card,Completed,1446.06
O00030889,C0007687,2025-12-30,2026-01-03,Credit Card,Completed,210.87
O00030890,C0007688,2024-03-14,2024-03-16,Credit Card,Completed,73.45
O00030891,C0007688,2024-04-21,2024-04-26,Debit Card,Completed,1887.7
O00030892,C0007688,2024-09-02,2024-09-07,Credit Card,Completed,546.72
O00030893,C0007688,2024-10-25,2024-10-31,Credit Card,Completed,987.72
O00030894,C0007688,2024-11-22,2024-11-29,Gift Card,Completed,1005.58
O00030895,C0007688,2025-01-16,2025-01-22,PayPal,Completed,688.9
O00030896,C0007688,2025-10-26,2025-10-28,UPI,Completed,807.24
O00030897,C0007688,2025-11-04,2025-11-08,Credit Card,Completed,614.43
O00030898,C0007688,2025-11-11,2025-11-12,Buy Now Pay Later,Completed,47.5
O00030899,C0007688,2025-12-31,2026-01-04,Debit Card,Completed,56.57
O00030900,C0007689,2025-10-20,2025-10-27,Credit Card,Completed,1890.05
O00030901,C0007690,2023-08-09,2023-08-15,Credit Card,Completed,1826.55
O00030902,C0007691,2023-09-06,,Credit Card,Cancelled,127.2
O00030903,C0007692,2025-09-02,2025-09-04,UPI,Completed,631.72
O00030904,C0007692,2025-12-28,2026-01-03,Debit Card,Completed,312.26
O00030905,C0007693,2025-08-14,2025-08-15,Buy Now Pay Later,Completed,816.6
O00030906,C0007693,2025-08-16,2025-08-23,PayPal,Completed,22.18
O00030907,C0007693,2025-08-31,2025-09-05,PayPal,Shipped,297.59
O00030908,C0007693,2025-10-22,2025-10-23,Credit Card,Completed,961.12
O00030909,C0007693,2025-10-29,2025-10-30,Gift Card,Completed,100.73
O00030910,C0007693,2025-11-16,2025-11-20,Credit Card,Completed,51.37
O00030911,C0007693,2025-11-24,2025-11-26,Debit Card,Returned,595.51
O00030912,C0007693,2025-12-04,2025-12-06,Debit Card,Completed,344.42
O00030913,C0007693,2025-12-24,2025-12-27,PayPal,Returned,4435.51
O00030914,C0007693,2025-12-28,2026-01-01,Debit Card,Completed,143.29
O00030915,C0007693,2025-12-31,2026-01-04,Credit Card,Completed,186.68
O00030916,C0007694,2025-05-03,2025-05-08,Debit Card,Completed,1605.62
O00030917,C0007695,2024-03-30,2024-04-06,PayPal,Completed,352.98
O00030918,C0007695,2024-07-09,2024-07-16,Credit Card,Completed,396.86
O00030919,C0007695,2024-11-05,2024-11-08,Credit Card,Completed,388.59
O00030920,C0007695,2025-02-18,,Credit Card,Cancelled,177.79
O00030921,C0007695,2025-04-11,2025-04-14,PayPal,Completed,1904.52
O00030922,C0007695,2025-06-11,2025-06-14,Debit Card,Completed,109.53
O00030923,C0007695,2025-06-14,2025-06-15,Gift Card,Completed,1283.45
O00030924,C0007695,2025-10-05,2025-10-07,Credit Card,Completed,142.69
O00030925,C0007696,2023-12-18,2023-12-23,Debit Card,Shipped,17.14
O00030926,C0007697,2025-10-15,2025-10-16,Gift Card,Completed,29.11
O00030927,C0007697,2025-12-05,2025-12-08,UPI,Completed,1643.04
O00030928,C0007697,2025-12-08,2025-12-14,Debit Card,Completed,1313.69
O00030929,C0007697,2025-12-10,2025-12-16,Credit Card,Completed,2232.81
O00030930,C0007698,2024-11-30,2024-12-03,UPI,Completed,43.06
O00030931,C0007699,2023-11-22,2023-11-24,Gift Card,Shipped,1317.92
O00030932,C0007699,2024-04-11,2024-04-15,Buy Now Pay Later,Completed,793.73
O00030933,C0007699,2024-05-17,2024-05-22,Debit Card,Completed,827.36
O00030934,C0007699,2024-06-07,2024-06-10,Credit Card,Completed,240.45
O00030935,C0007699,2024-08-06,2024-08-10,Credit Card,Completed,498.86
O00030936,C0007699,2024-11-11,2024-11-15,Credit Card,Completed,162.58
O00030937,C0007699,2025-12-03,2025-12-10,Credit Card,Completed,4092.98
O00030938,C0007700,2024-05-15,2024-05-18,PayPal,Completed,4130.73
O00030939,C0007700,2025-11-19,2025-11-23,Credit Card,Completed,178.97
O00030940,C0007701,2023-03-19,2023-03-20,Debit Card,Completed,10.99
O00030941,C0007701,2023-06-12,2023-06-16,Debit Card,Completed,1366.09
O00030942,C0007701,2023-07-21,2023-07-28,Debit Card,Completed,823.57
O00030943,C0007701,2023-09-02,,PayPal,Cancelled,236.53
O00030944,C0007701,2023-09-12,2023-09-16,Debit Card,Returned,678.89
O00030945,C0007701,2023-12-16,2023-12-23,Credit Card,Completed,66.55
O00030946,C0007701,2023-12-24,2023-12-27,Credit Card,Completed,770.96
O00030947,C0007701,2023-12-28,2024-01-01,UPI,Completed,248.05
O00030948,C0007701,2024-01-10,2024-01-16,Credit Card,Completed,118.86
O00030949,C0007701,2024-03-10,2024-03-15,Credit Card,Completed,1211.16
O00030950,C0007701,2024-04-14,2024-04-17,Debit Card,Completed,40.18
O00030951,C0007701,2024-04-20,2024-04-21,PayPal,Shipped,229.62
O00030952,C0007701,2024-05-06,2024-05-09,Buy Now Pay Later,Shipped,185.4
O00030953,C0007701,2024-06-06,2024-06-08,Buy Now Pay Later,Returned,60.02
O00030954,C0007701,2024-06-13,2024-06-18,PayPal,Completed,202.39
O00030955,C0007701,2024-07-16,2024-07-23,Debit Card,Completed,776.7
O00030956,C0007701,2024-08-31,2024-09-04,Credit Card,Returned,714.31
O00030957,C0007701,2024-09-24,2024-10-01,PayPal,Shipped,1001.86
O00030958,C0007701,2024-10-01,2024-10-07,Debit Card,Completed,188.28
O00030959,C0007701,2024-11-15,2024-11-19,Debit Card,Completed,2369.37
O00030960,C0007701,2024-11-24,2024-11-30,UPI,Returned,264.87
O00030961,C0007701,2024-12-08,2024-12-12,UPI,Completed,46.79
O00030962,C0007701,2024-12-21,2024-12-23,Credit Card,Returned,1050.51
O00030963,C0007701,2025-01-24,2025-01-25,UPI,Completed,2433.74
O00030964,C0007701,2025-02-12,2025-02-14,Debit Card,Completed,225.54
O00030965,C0007701,2025-03-17,2025-03-19,UPI,Completed,16.34
O00030966,C0007701,2025-07-26,2025-07-27,Credit Card,Completed,733.43
O00030967,C0007701,2025-09-07,2025-09-14,Debit Card,Completed,128.02
O00030968,C0007702,2025-10-12,2025-10-13,Debit Card,Completed,589.14
O00030969,C0007702,2025-11-06,2025-11-08,Debit Card,Completed,64.28
O00030970,C0007702,2025-12-10,2025-12-11,Credit Card,Completed,76.27
O00030971,C0007702,2025-12-15,,Credit Card,Cancelled,3050.96
O00030972,C0007702,2025-12-19,2025-12-26,Credit Card,Completed,285.78
O00030973,C0007703,2023-06-25,2023-06-29,UPI,Completed,101.03
O00030974,C0007703,2023-08-29,2023-09-05,Credit Card,Completed,738.76
O00030975,C0007703,2023-10-20,2023-10-23,Debit Card,Completed,474.48
O00030976,C0007703,2023-12-08,2023-12-09,Credit Card,Completed,1478.78
O00030977,C0007703,2024-02-01,2024-02-05,Credit Card,Returned,10.72
O00030978,C0007703,2024-11-05,2024-11-07,Debit Card,Completed,719.7
O00030979,C0007703,2024-11-08,2024-11-10,Credit Card,Completed,778.42
O00030980,C0007703,2024-12-04,2024-12-08,Buy Now Pay Later,Completed,126.73
O00030981,C0007703,2024-12-23,2024-12-24,Credit Card,Completed,415.19
O00030982,C0007703,2025-01-16,2025-01-20,PayPal,Completed,3444.77
O00030983,C0007703,2025-04-26,2025-04-28,Credit Card,Completed,28.13
O00030984,C0007703,2025-07-10,2025-07-14,PayPal,Completed,336.79
O00030985,C0007703,2025-09-16,2025-09-17,UPI,Completed,85.76
O00030986,C0007704,2023-07-08,2023-07-14,PayPal,Completed,2030.95
O00030987,C0007705,2024-11-16,2024-11-23,Credit Card,Completed,752.31
O00030988,C0007705,2024-12-26,2024-12-28,PayPal,Completed,888.95
O00030989,C0007706,2025-01-14,2025-01-17,Credit Card,Completed,656.96
O00030990,C0007707,2025-09-18,2025-09-19,Buy Now Pay Later,Completed,127.99
O00030991,C0007707,2025-09-24,2025-09-29,Gift Card,Completed,2367.15
O00030992,C0007707,2025-10-01,2025-10-08,Gift Card,Completed,230.95
O00030993,C0007707,2025-10-21,2025-10-27,Credit Card,Completed,96.84
O00030994,C0007707,2025-11-19,2025-11-24,PayPal,Completed,138.11
O00030995,C0007707,2025-11-25,2025-11-30,Debit Card,Completed,289.97
O00030996,C0007707,2025-11-26,2025-11-30,PayPal,Completed,3356.84
O00030997,C0007707,2025-11-29,2025-12-05,Credit Card,Completed,4703.76
O00030998,C0007707,2025-12-10,2025-12-16,UPI,Completed,1638.65
O00030999,C0007707,2025-12-16,2025-12-20,Credit Card,Completed,1548.86
O00031000,C0007707,2025-12-17,2025-12-21,UPI,Completed,1758.0
O00031001,C0007707,2025-12-17,2025-12-20,Buy Now Pay Later,Completed,274.08
O00031002,C0007707,2025-12-20,2025-12-26,Credit Card,Completed,3553.86
O00031003,C0007708,2023-11-23,2023-11-24,Credit Card,Completed,188.29
O00031004,C0007709,2025-05-12,2025-05-13,Credit Card,Completed,1112.07
O00031005,C0007710,2025-06-09,2025-06-14,Credit Card,Completed,902.37
O00031006,C0007710,2025-09-11,2025-09-14,PayPal,Completed,47.92
O00031007,C0007710,2025-09-17,2025-09-21,Debit Card,Completed,942.28
O00031008,C0007710,2025-11-02,2025-11-03,Buy Now Pay Later,Shipped,2082.36
O00031009,C0007711,2024-04-01,2024-04-06,Credit Card,Completed,211.58
O00031010,C0007711,2024-11-06,2024-11-11,PayPal,Completed,289.47
O00031011,C0007711,2025-05-16,2025-05-19,UPI,Shipped,141.22
O00031012,C0007711,2025-10-23,2025-10-30,Credit Card,Completed,265.59
O00031013,C0007711,2025-11-23,2025-11-24,Credit Card,Completed,61.43
O00031014,C0007712,2024-12-31,2025-01-02,PayPal,Completed,217.03
O00031015,C0007713,2023-11-28,2023-11-30,Debit Card,Completed,59.9
O00031016,C0007713,2023-12-17,2023-12-22,Debit Card,Completed,600.58
O00031017,C0007713,2024-02-13,2024-02-18,Credit Card,Completed,851.65
O00031018,C0007713,2024-02-25,2024-02-26,PayPal,Completed,144.15
O00031019,C0007713,2024-05-09,2024-05-14,Credit Card,Completed,29.88
O00031020,C0007713,2024-05-09,2024-05-16,Credit Card,Completed,3348.82
O00031021,C0007713,2024-05-13,2024-05-20,Credit Card,Completed,34.27
O00031022,C0007713,2024-05-18,2024-05-20,PayPal,Completed,519.29
O00031023,C0007713,2024-05-29,2024-06-02,PayPal,Completed,698.26
O00031024,C0007713,2024-10-19,2024-10-25,Debit Card,Completed,8.17
O00031025,C0007713,2024-11-27,2024-12-02,Credit Card,Completed,69.68
O00031026,C0007713,2024-12-07,,PayPal,Cancelled,901.49
O00031027,C0007713,2024-12-20,2024-12-22,UPI,Shipped,145.48
O00031028,C0007713,2025-02-21,2025-02-26,Debit Card,Completed,69.8
O00031029,C0007713,2025-04-21,2025-04-24,Gift Card,Completed,47.63
O00031030,C0007713,2025-05-05,,Credit Card,Cancelled,150.39
O00031031,C0007713,2025-05-23,2025-05-24,UPI,Completed,131.89
O00031032,C0007713,2025-06-09,2025-06-15,Credit Card,Completed,1434.6
O00031033,C0007713,2025-06-26,2025-07-03,Debit Card,Completed,86.69
O00031034,C0007713,2025-07-13,2025-07-15,Credit Card,Completed,92.96
O00031035,C0007713,2025-08-05,2025-08-10,PayPal,Completed,1601.14
O00031036,C0007713,2025-08-16,2025-08-23,UPI,Completed,173.59
O00031037,C0007713,2025-08-21,2025-08-24,Buy Now Pay Later,Completed,71.31
O00031038,C0007713,2025-09-01,2025-09-04,PayPal,Completed,2965.23
O00031039,C0007713,2025-10-27,2025-11-01,Credit Card,Completed,198.74
O00031040,C0007713,2025-10-31,2025-11-06,Buy Now Pay Later,Completed,975.83
O00031041,C0007713,2025-11-12,2025-11-13,Credit Card,Shipped,372.17
O00031042,C0007713,2025-11-21,2025-11-26,Credit Card,Completed,994.2
O00031043,C0007714,2025-11-15,2025-11-16,UPI,Returned,1641.31
O00031044,C0007715,2024-10-20,2024-10-26,Debit Card,Completed,2060.72
O00031045,C0007716,2025-09-01,2025-09-03,UPI,Shipped,420.38
O00031046,C0007716,2025-11-08,2025-11-11,Credit Card,Returned,1135.01
O00031047,C0007716,2025-12-08,2025-12-11,Credit Card,Completed,916.49
O00031048,C0007717,2025-03-14,,Debit Card,Cancelled,77.08
O00031049,C0007717,2025-09-16,2025-09-17,Credit Card,Completed,836.4
O00031050,C0007717,2025-10-22,2025-10-24,UPI,Completed,190.14
O00031051,C0007717,2025-11-28,2025-12-02,Credit Card,Completed,258.77
O00031052,C0007717,2025-12-21,2025-12-28,Buy Now Pay Later,Completed,106.2
O00031053,C0007718,2025-08-09,2025-08-14,Gift Card,Shipped,60.51
O00031054,C0007719,2025-07-19,2025-07-23,Debit Card,Completed,840.32
O00031055,C0007719,2025-07-19,2025-07-23,PayPal,Completed,730.68
O00031056,C0007719,2025-08-10,2025-08-15,PayPal,Completed,4298.83
O00031057,C0007720,2025-10-09,2025-10-15,Gift Card,Completed,456.72
O00031058,C0007721,2023-09-21,2023-09-25,Buy Now Pay Later,Completed,777.94
O00031059,C0007721,2023-11-16,2023-11-18,Credit Card,Completed,107.02
O00031060,C0007721,2024-03-06,2024-03-12,Credit Card,Completed,1002.99
O00031061,C0007721,2024-05-14,2024-05-21,Debit Card,Shipped,1179.02
O00031062,C0007721,2024-06-04,2024-06-07,PayPal,Completed,17.38
O00031063,C0007721,2024-09-29,2024-10-03,Credit Card,Completed,247.59
O00031064,C0007721,2024-10-19,2024-10-22,Credit Card,Completed,70.2
O00031065,C0007721,2024-11-09,2024-11-16,Credit Card,Completed,659.96
O00031066,C0007721,2024-11-28,2024-11-29,PayPal,Completed,180.22
O00031067,C0007721,2025-01-15,2025-01-22,Debit Card,Completed,135.42
O00031068,C0007721,2025-07-07,2025-07-11,PayPal,Completed,166.88
O00031069,C0007721,2025-09-08,2025-09-14,UPI,Shipped,1300.27
O00031070,C0007721,2025-12-05,2025-12-11,UPI,Completed,745.76
O00031071,C0007722,2023-08-11,,Debit Card,Cancelled,438.61
O00031072,C0007722,2023-08-15,2023-08-22,Credit Card,Completed,484.67
O00031073,C0007722,2023-10-22,2023-10-26,Credit Card,Completed,423.91
O00031074,C0007722,2023-11-02,2023-11-09,PayPal,Completed,91.93
O00031075,C0007722,2023-11-19,2023-11-21,UPI,Completed,830.4
O00031076,C0007722,2024-06-18,2024-06-25,Gift Card,Completed,391.72
O00031077,C0007722,2024-07-15,2024-07-22,UPI,Completed,3496.07
O00031078,C0007722,2024-07-18,2024-07-23,Credit Card,Shipped,661.32
O00031079,C0007722,2024-08-20,2024-08-22,Gift Card,Shipped,176.28
O00031080,C0007722,2024-09-07,2024-09-13,UPI,Returned,1603.49
O00031081,C0007722,2024-10-27,2024-11-03,PayPal,Shipped,2957.64
O00031082,C0007722,2024-11-11,2024-11-16,Credit Card,Completed,796.37
O00031083,C0007722,2024-12-01,2024-12-05,Gift Card,Completed,104.79
