return_id,order_id,return_reason,return_date
R0003656,O00066660,Damaged item,2025-11-04
R0003657,O00066662,Wrong item,2025-12-28
R0003658,O00066677,Late delivery,2025-03-30
R0003659,O00066684,Changed mind,2025-10-11
R0003660,O00066691,Changed mind,2025-04-02
R0003661,O00066693,Wrong item,2025-08-19
R0003662,O00066710,Changed mind,2024-07-05
R0003663,O00066714,Late delivery,2023-12-21
R0003664,O00066773,Quality issue,2026-01-03
R0003665,O00066784,Damaged item,2025-12-26
R0003666,O00066821,Changed mind,2026-01-11
R0003667,O00066833,Quality issue,2025-11-25
R0003668,O00066843,Damaged item,2025-12-05
R0003669,O00066935,Damaged item,2025-02-13
R0003670,O00066987,Size issue,2025-05-22
R0003671,O00066994,Late delivery,2025-11-04
R0003672,O00067016,Damaged item,2024-12-26
R0003673,O00067050,Wrong item,2025-05-14
R0003674,O00067086,Late delivery,2025-11-03
R0003675,O00067087,Size issue,2024-05-22
R0003676,O00067119,Wrong item,2024-07-03
R0003677,O00067132,Wrong item,2026-02-02
R0003678,O00067144,Quality issue,2025-11-26
R0003679,O00067155,Late delivery,2026-01-15
R0003680,O00067175,Size issue,2024-12-25
R0003681,O00067196,Quality issue,2026-01-13
R0003682,O00067213,Changed mind,2025-05-29
R0003683,O00067215,Damaged item,2025-11-09
R0003684,O00067228,Wrong item,2024-09-22
R0003685,O00067297,Changed mind,2025-10-05
R0003686,O00067301,Quality issue,2025-12-27
R0003687,O00067312,Size issue,2024-08-22
R0003688,O00067317,Late delivery,2023-11-23
R0003689,O00067332,Late delivery,2025-01-13
R0003690,O00067339,Damaged item,2025-07-05
R0003691,O00067349,Changed mind,2025-11-30
R0003692,O00067350,Damaged item,2025-12-14
R0003693,O00067427,Damaged item,2024-11-14
R0003694,O00067452,Quality issue,2025-11-14
R0003695,O00067471,Size issue,2024-09-16
R0003696,O00067485,Quality issue,2023-10-10
R0003697,O00067487,Quality issue,2024-09-27
R0003698,O00067499,Quality issue,2025-10-28
R0003699,O00067512,Damaged item,2025-05-16
R0003700,O00067523,Late delivery,2025-08-13
R0003701,O00067551,Late delivery,2026-01-12
R0003702,O00067584,Size issue,2023-11-04
R0003703,O00067593,Damaged item,2025-01-26
R0003704,O00067594,Late delivery,2025-05-01
R0003705,O00067598,Damaged item,2025-12-03
R0003706,O00067643,Quality issue,2023-11-28
R0003707,O00067646,Damaged item,2025-11-23
R0003708,O00067696,Late delivery,2026-01-02
R0003709,O00067701,Wrong item,2025-07-22
R0003710,O00067711,Late delivery,2024-04-08
R0003711,O00067721,Wrong item,2026-01-22
R0003712,O00067813,Quality issue,2025-12-22
R0003713,O00067836,Size issue,2025-07-18
R0003714,O00067840,Late delivery,2026-01-10
R0003715,O00067849,Changed mind,2025-11-11
R0003716,O00067874,Changed mind,2023-02-18
R0003717,O00067920,Size issue,2025-07-02
R0003718,O00067942,Wrong item,2024-02-05
R0003719,O00067966,Late delivery,2024-09-30
R0003720,O00068023,Damaged item,2025-01-06
R0003721,O00068045,Changed mind,2023-09-30
R0003722,O00068047,Changed mind,2025-04-07
R0003723,O00068068,Changed mind,2025-12-20
R0003724,O00068076,Size issue,2025-09-28
R0003725,O00068166,Size issue,2024-08-11
R0003726,O00068202,Late delivery,2025-01-27
R0003727,O00068246,Changed mind,2025-02-14
R0003728,O00068258,Size issue,2023-08-16
R0003729,O00068262,Changed mind,2024-12-03
R0003730,O00068269,Quality issue,2025-04-16
R0003731,O00068271,Changed mind,2025-09-17
R0003732,O00068277,Size issue,2025-01-08
R0003733,O00068281,Size issue,2025-10-01
R0003734,O00068290,Quality issue,2025-10-31
R0003735,O00068299,Wrong item,2025-10-25
R0003736,O00068331,Size issue,2025-06-12
R0003737,O00068352,Wrong item,2025-08-26
R0003738,O00068369,Quality issue,2025-07-29
R0003739,O00068370,Size issue,2025-07-15
R0003740,O00068425,Size issue,2023-09-20
R0003741,O00068444,Quality issue,2025-12-29
R0003742,O00068453,Changed mind,2024-11-24
R0003743,O00068492,Wrong item,2025-11-26
R0003744,O00068500,Damaged item,2023-10-08
R0003745,O00068506,Quality issue,2025-05-05
R0003746,O00068578,Changed mind,2025-01-19
R0003747,O00068582,Damaged item,2025-07-04
R0003748,O00068586,Late delivery,2024-11-26
R0003749,O00068608,Damaged item,2024-12-27
R0003750,O00068631,Quality issue,2025-10-15
R0003751,O00068633,Damaged item,2023-01-23
R0003752,O00068644,Late delivery,2024-03-28
R0003753,O00068668,Quality issue,2025-02-11
R0003754,O00068684,Quality issue,2025-12-18
R0003755,O00068738,Late delivery,2026-01-03
R0003756,O00068784,Quality issue,2025-07-28
R0003757,O00068842,Damaged item,2025-05-17
R0003758,O00068861,Quality issue,2024-09-19
R0003759,O00068867,Damaged item,2024-12-30
R0003760,O00068881,Changed mind,2025-12-09
R0003761,O00068886,Late delivery,2025-10-29
R0003762,O00068889,Wrong item,2025-02-24
R0003763,O00068906,Late delivery,2024-12-10
R0003764,O00068927,Size issue,2025-11-18
R0003765,O00068967,Wrong item,2024-11-20
R0003766,O00068974,Quality issue,2025-12-08
R0003767,O00068984,Late delivery,2024-11-12
R0003768,O00068989,Damaged item,2025-09-01
R0003769,O00068994,Wrong item,2025-12-17
R0003770,O00068998,Late delivery,2025-06-25
R0003771,O00069017,Late delivery,2025-07-31
R0003772,O00069037,Size issue,2023-07-20
R0003773,O00069062,Quality issue,2025-12-05
R0003774,O00069069,Damaged item,2025-06-10
R0003775,O00069080,Late delivery,2024-11-30
R0003776,O00069083,Wrong item,2025-03-29
R0003777,O00069105,Wrong item,2024-06-12
R0003778,O00069111,Damaged item,2026-01-18
R0003779,O00069145,Wrong item,2024-12-29
R0003780,O00069196,Size issue,2025-01-21
R0003781,O00069202,Quality issue,2023-12-22
R0003782,O00069203,Quality issue,2024-11-24
R0003783,O00069217,Damaged item,2025-07-23
R0003784,O00069230,Size issue,2025-12-24
R0003785,O00069242,Quality issue,2026-01-07
R0003786,O00069248,Quality issue,2025-10-11
R0003787,O00069263,Size issue,2025-10-12
R0003788,O00069273,Size issue,2026-01-11
R0003789,O00069311,Late delivery,2023-10-22
R0003790,O00069312,Damaged item,2023-12-08
R0003791,O00069339,Damaged item,2025-12-26
R0003792,O00069345,Size issue,2025-04-23
R0003793,O00069358,Quality issue,2025-08-06
R0003794,O00069359,Size issue,2025-09-01
R0003795,O00069374,Quality issue,2025-04-22
R0003796,O00069396,Late delivery,2025-10-06
R0003797,O00069422,Changed mind,2025-05-13
R0003798,O00069433,Late delivery,2025-12-16
R0003799,O00069472,Late delivery,2025-12-27
R0003800,O00069484,Changed mind,2025-07-28
R0003801,O00069488,Damaged item,2025-10-18
R0003802,O00069507,Changed mind,2025-11-15
R0003803,O00069520,Late delivery,2025-09-12
R0003804,O00069531,Size issue,2025-12-31
R0003805,O00069593,Late delivery,2025-08-18
R0003806,O00069604,Changed mind,2024-11-16
R0003807,O00069657,Size issue,2025-03-06
R0003808,O00069660,Changed mind,2025-06-19
R0003809,O00069665,Quality issue,2026-01-09
R0003810,O00069676,Damaged item,2024-06-21
R0003811,O00069704,Damaged item,2025-01-23
R0003812,O00069715,Changed mind,2024-12-31
R0003813,O00069762,Quality issue,2025-12-16
R0003814,O00069809,Quality issue,2025-03-23
R0003815,O00069836,Wrong item,2025-12-27
R0003816,O00069851,Wrong item,2025-12-07
R0003817,O00069868,Wrong item,2025-12-10
R0003818,O00069869,Quality issue,2025-09-23
R0003819,O00069872,Late delivery,2023-11-27
R0003820,O00069876,Changed mind,2025-01-02
R0003821,O00069897,Changed mind,2024-01-10
R0003822,O00069910,Size issue,2025-05-29
R0003823,O00069926,Size issue,2026-01-23
R0003824,O00069950,Late delivery,2025-07-10
R0003825,O00069955,Size issue,2025-07-20
R0003826,O00069958,Wrong item,2025-08-28
R0003827,O00069970,Wrong item,2025-12-26
R0003828,O00069978,Changed mind,2025-12-15
R0003829,O00070000,Damaged item,2024-10-10
R0003830,O00070025,Size issue,2024-12-25
R0003831,O00070039,Late delivery,2026-01-09
R0003832,O00070046,Quality issue,2026-01-22
R0003833,O00070064,Quality issue,2024-12-09
R0003834,O00070073,Size issue,2023-04-22
R0003835,O00070078,Late delivery,2025-09-20
R0003836,O00070104,Wrong item,2026-01-03
R0003837,O00070110,Wrong item,2025-05-16
R0003838,O00070128,Late delivery,2025-07-04
R0003839,O00070134,Late delivery,2025-11-20
R0003840,O00070146,Changed mind,2024-09-05
R0003841,O00070152,Wrong item,2025-06-11
R0003842,O00070171,Wrong item,2024-10-03
R0003843,O00070187,Size issue,2025-12-29
R0003844,O00070188,Late delivery,2024-05-07
R0003845,O00070203,Late delivery,2025-06-08
R0003846,O00070248,Size issue,2024-01-12
R0003847,O00070278,Damaged item,2025-05-29
R0003848,O00070292,Wrong item,2025-01-31
R0003849,O00070294,Wrong item,2025-02-21
R0003850,O00070344,Quality issue,2025-09-27
R0003851,O00070346,Size issue,2025-05-07
R0003852,O00070361,Damaged item,2025-10-06
R0003853,O00070378,Changed mind,2025-01-09
R0003854,O00070385,Quality issue,2024-10-24
R0003855,O00070410,Wrong item,2025-10-17
R0003856,O00070416,Damaged item,2025-01-15
R0003857,O00070425,Damaged item,2024-06-30
R0003858,O00070451,Damaged item,2025-12-02
R0003859,O00070454,Late delivery,2025-07-27
R0003860,O00070457,Wrong item,2024-10-10
R0003861,O00070463,Quality issue,2025-08-09
R0003862,O00070504,Late delivery,2025-12-19
R0003863,O00070523,Quality issue,2025-04-08
R0003864,O00070573,Size issue,2025-01-05
R0003865,O00070602,Quality issue,2025-08-03
R0003866,O00070603,Damaged item,2026-01-06
R0003867,O00070632,Damaged item,2025-05-17
R0003868,O00070639,Damaged item,2024-07-02
R0003869,O00070655,Size issue,2025-11-08
R0003870,O00070674,Changed mind,2025-07-01
R0003871,O00070720,Late delivery,2025-10-06
R0003872,O00070748,Quality issue,2024-01-15
R0003873,O00070789,Size issue,2023-06-11
R0003874,O00070796,Wrong item,2024-11-21
R0003875,O00070840,Wrong item,2025-11-27
R0003876,O00070851,Damaged item,2025-09-26
R0003877,O00070868,Wrong item,2025-03-10
R0003878,O00070922,Changed mind,2025-01-16
R0003879,O00070953,Size issue,2025-05-09
R0003880,O00070964,Quality issue,2026-01-18
R0003881,O00070971,Changed mind,2025-11-02
R0003882,O00070980,Late delivery,2025-08-31
R0003883,O00071042,Late delivery,2023-07-06
R0003884,O00071055,Quality issue,2025-09-18
R0003885,O00071084,Changed mind,2023-08-28
R0003886,O00071092,Changed mind,2025-09-04
R0003887,O00071096,Wrong item,2025-12-02
R0003888,O00071126,Changed mind,2025-10-25
R0003889,O00071173,Quality issue,2024-12-29
R0003890,O00071214,Damaged item,2025-06-24
R0003891,O00071229,Damaged item,2025-05-15
R0003892,O00071265,Size issue,2025-07-14
R0003893,O00071278,Quality issue,2025-12-29
R0003894,O00071284,Size issue,2026-01-30
R0003895,O00071287,Size issue,2025-08-18
R0003896,O00071296,Quality issue,2025-11-25
R0003897,O00071309,Size issue,2026-01-30
R0003898,O00071312,Changed mind,2025-05-14
R0003899,O00071321,Size issue,2025-09-26
R0003900,O00071331,Wrong item,2025-05-29
R0003901,O00071337,Size issue,2025-08-17
R0003902,O00071368,Wrong item,2025-01-19
R0003903,O00071388,Quality issue,2024-02-25
R0003904,O00071403,Damaged item,2023-11-17
R0003905,O00071407,Changed mind,2024-07-16
R0003906,O00071423,Damaged item,2024-08-06
R0003907,O00071433,Size issue,2025-03-13
R0003908,O00071475,Quality issue,2025-11-08
R0003909,O00071476,Changed mind,2024-10-01
R0003910,O00071487,Changed mind,2025-12-27
R0003911,O00071499,Size issue,2025-11-30
R0003912,O00071525,Late delivery,2024-09-26
R0003913,O00071536,Damaged item,2025-09-05
R0003914,O00071545,Damaged item,2025-12-12
R0003915,O00071550,Quality issue,2025-04-12
R0003916,O00071554,Quality issue,2025-09-03
R0003917,O00071573,Wrong item,2025-12-31
R0003918,O00071580,Quality issue,2026-01-01
R0003919,O00071585,Late delivery,2025-11-18
R0003920,O00071586,Size issue,2025-11-30
R0003921,O00071590,Quality issue,2025-01-11
R0003922,O00071635,Wrong item,2025-06-05
R0003923,O00071667,Wrong item,2025-11-14
R0003924,O00071690,Quality issue,2024-05-15
R0003925,O00071700,Damaged item,2024-12-25
R0003926,O00071703,Quality issue,2025-07-21
R0003927,O00071705,Changed mind,2025-09-16
R0003928,O00071708,Size issue,2025-11-06
R0003929,O00071709,Wrong item,2025-12-24
R0003930,O00071718,Size issue,2025-10-07
R0003931,O00071746,Late delivery,2023-04-30
R0003932,O00071767,Changed mind,2025-08-05
R0003933,O00071778,Size issue,2026-01-02
R0003934,O00071797,Changed mind,2024-11-21
R0003935,O00071816,Late delivery,2024-07-28
R0003936,O00071818,Wrong item,2025-02-22
R0003937,O00071822,Quality issue,2025-09-18
R0003938,O00071824,Late delivery,2026-01-22
R0003939,O00071830,Size issue,2025-09-01
R0003940,O00071835,Size issue,2024-09-15
R0003941,O00071845,Damaged item,2023-12-15
R0003942,O00071855,Wrong item,2023-06-10
R0003943,O00071856,Changed mind,2023-06-10
R0003944,O00071861,Wrong item,2024-09-14
R0003945,O00071870,Changed mind,2026-01-18
R0003946,O00071910,Size issue,2025-09-29
R0003947,O00071915,Wrong item,2023-10-13
R0003948,O00071932,Late delivery,2025-07-08
R0003949,O00071937,Wrong item,2025-09-20
R0003950,O00071949,Quality issue,2025-12-22
R0003951,O00071950,Late delivery,2025-09-15
R0003952,O00071965,Damaged item,2024-06-23
R0003953,O00072015,Size issue,2025-09-06
R0003954,O00072018,Changed mind,2025-12-28
R0003955,O00072037,Quality issue,2024-03-09
R0003956,O00072040,Size issue,2024-11-15
R0003957,O00072045,Quality issue,2026-01-03
R0003958,O00072063,Late delivery,2025-04-16
R0003959,O00072072,Damaged item,2025-11-03
R0003960,O00072079,Quality issue,2025-01-08
R0003961,O00072099,Size issue,2025-05-19
R0003962,O00072125,Damaged item,2025-02-25
R0003963,O00072146,Damaged item,2025-06-19
R0003964,O00072172,Damaged item,2024-12-30
R0003965,O00072184,Size issue,2026-01-05
R0003966,O00072237,Wrong item,2025-08-28
R0003967,O00072238,Size issue,2025-12-27
R0003968,O00072256,Size issue,2025-12-31
R0003969,O00072272,Late delivery,2025-11-28
R0003970,O00072289,Size issue,2025-10-24
R0003971,O00072296,Changed mind,2024-11-24
R0003972,O00072320,Size issue,2025-08-13
R0003973,O00072346,Wrong item,2025-10-29
R0003974,O00072349,Size issue,2025-02-08
R0003975,O00072356,Damaged item,2025-01-15
R0003976,O00072358,Damaged item,2023-08-10
R0003977,O00072393,Damaged item,2025-10-22
R0003978,O00072412,Late delivery,2026-01-08
R0003979,O00072417,Damaged item,2025-01-23
R0003980,O00072432,Wrong item,2025-05-27
R0003981,O00072446,Quality issue,2025-12-20
R0003982,O00072447,Damaged item,2024-12-31
R0003983,O00072481,Size issue,2025-10-29
R0003984,O00072483,Quality issue,2024-12-08
R0003985,O00072493,Late delivery,2025-10-05
R0003986,O00072499,Wrong item,2026-01-12
R0003987,O00072513,Damaged item,2023-04-04
R0003988,O00072541,Wrong item,2023-11-19
R0003989,O00072548,Wrong item,2023-06-14
R0003990,O00072564,Late delivery,2025-06-18
R0003991,O00072607,Size issue,2023-06-28
R0003992,O00072612,Wrong item,2025-07-15
R0003993,O00072677,Damaged item,2026-01-12
R0003994,O00072695,Late delivery,2025-11-07
R0003995,O00072711,Size issue,2024-10-07
R0003996,O00072735,Late delivery,2025-12-18
R0003997,O00072763,Late delivery,2025-01-27
R0003998,O00072782,Quality issue,2024-12-31
R0003999,O00072818,Damaged item,2023-07-09
R0004000,O00072820,Late delivery,2025-10-22
R0004001,O00072850,Changed mind,2025-05-07
R0004002,O00072871,Quality issue,2026-01-23
R0004003,O00072883,Wrong item,2025-12-26
R0004004,O00072893,Size issue,2026-01-20
R0004005,O00072896,Quality issue,2025-03-10
R0004006,O00072915,Size issue,2024-01-19
R0004007,O00072927,Wrong item,2025-12-05
R0004008,O00072934,Changed mind,2024-12-08
R0004009,O00072936,Quality issue,2025-01-06
R0004010,O00072938,Damaged item,2025-08-10
R0004011,O00072954,Changed mind,2024-10-20
R0004012,O00072969,Size issue,2023-03-29
R0004013,O00072987,Late delivery,2025-08-07
R0004014,O00072999,Wrong item,2023-01-15
R0004015,O00073006,Late delivery,2024-12-26
R0004016,O00073007,Late delivery,2025-01-10
R0004017,O00073024,Wrong item,2025-11-21
R0004018,O00073034,Size issue,2025-11-08
R0004019,O00073042,Damaged item,2026-01-08
R0004020,O00073043,Wrong item,2024-12-04
R0004021,O00073046,Late delivery,2024-11-30
R0004022,O00073060,Changed mind,2025-08-14
R0004023,O00073082,Size issue,2023-08-04
R0004024,O00073085,Quality issue,2025-12-20
R0004025,O00073109,Quality issue,2025-10-08
R0004026,O00073184,Quality issue,2025-08-31
R0004027,O00073243,Wrong item,2025-11-27
R0004028,O00073248,Late delivery,2025-05-20
R0004029,O00073265,Late delivery,2023-10-13
R0004030,O00073282,Wrong item,2026-01-18
R0004031,O00073288,Size issue,2025-05-15
R0004032,O00073297,Late delivery,2025-12-25
R0004033,O00073314,Quality issue,2025-12-08
R0004034,O00073349,Damaged item,2025-04-04
R0004035,O00073381,Damaged item,2025-06-03
R0004036,O00073414,Changed mind,2024-12-17
R0004037,O00073435,Late delivery,2025-10-16
R0004038,O00073460,Wrong item,2025-11-12
R0004039,O00073469,Quality issue,2024-09-30
R0004040,O00073479,Quality issue,2025-10-17
R0004041,O00073510,Damaged item,2026-01-09
R0004042,O00073569,Wrong item,2025-09-15
R0004043,O00073590,Quality issue,2023-11-16
R0004044,O00073608,Quality issue,2025-09-01
R0004045,O00073624,Damaged item,2025-01-28
R0004046,O00073626,Damaged item,2025-09-15
R0004047,O00073664,Size issue,2025-12-29
R0004048,O00073666,Quality issue,2025-08-13
R0004049,O00073687,Changed mind,2025-12-10
R0004050,O00073709,Quality issue,2025-11-16
R0004051,O00073712,Quality issue,2025-12-18
R0004052,O00073736,Size issue,2025-11-27
R0004053,O00073800,Size issue,2024-08-24
R0004054,O00073804,Wrong item,2025-01-07
R0004055,O00073823,Damaged item,2025-07-02
R0004056,O00073824,Size issue,2025-07-15
R0004057,O00073864,Damaged item,2025-08-30
R0004058,O00073902,Damaged item,2025-12-03
R0004059,O00073933,Damaged item,2024-06-20
R0004060,O00073935,Wrong item,2024-09-29
R0004061,O00073938,Quality issue,2025-05-07
R0004062,O00073947,Size issue,2025-07-31
R0004063,O00073966,Damaged item,2025-11-16
R0004064,O00073997,Changed mind,2025-11-20
R0004065,O00074051,Damaged item,2025-07-31
R0004066,O00074063,Damaged item,2024-10-07
R0004067,O00074073,Changed mind,2025-03-12
R0004068,O00074121,Size issue,2026-01-09
R0004069,O00074123,Damaged item,2023-03-05
R0004070,O00074140,Size issue,2024-09-29
R0004071,O00074147,Changed mind,2024-06-11
R0004072,O00074159,Wrong item,2025-11-12
R0004073,O00074162,Late delivery,2025-12-08
R0004074,O00074176,Changed mind,2025-12-06
R0004075,O00074183,Late delivery,2026-01-01
R0004076,O00074190,Changed mind,2026-01-03
R0004077,O00074235,Late delivery,2025-10-27
R0004078,O00074260,Quality issue,2025-11-15
R0004079,O00074308,Quality issue,2025-10-28
R0004080,O00074318,Wrong item,2026-01-03
R0004081,O00074324,Late delivery,2024-09-27
R0004082,O00074330,Size issue,2025-08-23
R0004083,O00074336,Changed mind,2024-11-14
R0004084,O00074402,Damaged item,2025-06-30
R0004085,O00074412,Quality issue,2025-12-12
R0004086,O00074442,Damaged item,2024-05-24
R0004087,O00074511,Damaged item,2025-01-04
R0004088,O00074527,Quality issue,2025-12-10
R0004089,O00074609,Wrong item,2024-04-02
R0004090,O00074616,Damaged item,2025-04-23
R0004091,O00074630,Quality issue,2026-01-21
R0004092,O00074651,Wrong item,2025-11-26
R0004093,O00074653,Wrong item,2024-10-16
R0004094,O00074687,Wrong item,2023-12-13
R0004095,O00074698,Late delivery,2023-12-07
R0004096,O00074701,Changed mind,2025-12-12
R0004097,O00074754,Size issue,2025-12-12
R0004098,O00074785,Size issue,2025-08-08
R0004099,O00074795,Quality issue,2025-08-07
R0004100,O00074816,Quality issue,2025-09-11
